No,itemId,itemName,nameJP,nameTrans,itemType,itemSubtype,buttonType,dataType,required,format,minLength,maxLength,defaultValue,validationNote,description,userAction,transitionNote,databaseTable,databaseColumn,databaseNote,qa
"3.1","img-011","Bảng đối chiếu ngày tám cột","日次照合表","Daily reconciliation table","table","bảng tám cột kèm dòng tổng",,,,,,,,"Điều kiện: cột Chênh lệch chỉ điền được khi có cả hai phía để so.
Lỗi: không so được thì ghi ""không áp dụng""; tuyệt đối không hiện 0 hay dấu gạch vì người đọc sẽ hiểu thành không lệch.","Mục đích và ngữ cảnh: Trình bày mọi chứng từ đủ điều kiện của ngày nghiệp vụ cùng số lượng · thành tiền · phần đã giao và chênh lệch để bộ phận đối chiếu rà trước khi lock.
Thành phần hiển thị: Tám cột nhãn song ngữ Việt và Nhật; bốn dòng dữ liệu mẫu gồm hai giao dịch thoả thuận · một bản ghi đấu giá · một ngoại lệ giao thiếu; dòng cuối là Tổng đủ điều kiện in đậm gộp số lượng · thành tiền · đã giao và chênh lệch.
Chức năng và logic: Chỉ đọc và luôn lọc theo ngày nghiệp vụ đang chọn; lần giao được tính theo ngày nghiệp vụ của chính nó chứ không theo ngày của giao dịch mẹ; giao dịch đã hủy vẫn hiện thành dòng đã gạch kèm lý do thay vì biến mất khỏi bảng.",,,"reconciliation_line","source_type; source_id; participant_id; qty; amount_jpy; variance","Bốn nhánh nguồn thiết kế đòi: giao dịch thoả thuận · bản ghi đấu giá · lần giao hàng · ngoại lệ giao hàng đã xác nhận. Nhánh ngoại lệ chưa có nguồn dữ liệu trong bản thi công.","Dòng Tổng đủ điều kiện cộng gộp cả nhánh ngoại lệ vào cột số lượng hay chỉ cộng ba nhánh chứng từ?
Giao dịch đã hủy hiện thành dòng gạch kèm lý do thì lý do hủy lấy từ đâu và hiện ở cột nào?
Khi ngày nghiệp vụ không có dòng nào đủ điều kiện thì bảng hiện trạng thái rỗng riêng hay chỉ còn dòng tổng bằng 0?"
"3.1.1","img-012","Nút truy vết lần giao trong dòng","配送を見る","Delivery drill-down button","button","nút phụ trong ô bảng","text_only",,,,,,,,"Mục đích và ngữ cảnh: Thoả FE-024 và FR-DEL-04: từ một dòng của bảng quyết toán truy được các lần giao hàng liên quan.
Thành phần hiển thị: Nút chữ nhỏ nằm trong ô cột Truy vết của từng dòng; nhãn đổi theo dữ liệu thật của dòng: Xem 2 lần giao · Chưa có lần giao · Xem 1 lần giao · Xem ngoại lệ. Bốn nút của bốn dòng gộp thành một hạng mục vì cùng cấu trúc và cùng vai trò; khác nhau chỉ ở nhãn dữ liệu.
Chức năng và logic: Phải có ở mọi nhánh kể cả nhánh đấu giá và kể cả khi chưa có lần giao nào; câu Chưa có lần giao là một câu trả lời hợp lệ chứ không phải ô trống.","on_click","Mở phần truy vết các lần giao liên quan của chính dòng đó; khi chưa có lần giao nào thì hiện đúng câu Chưa có lần giao thay vì mở rỗng.","reconciliation_line","source_type; source_id","Cặp loại nguồn và mã bản ghi nguồn là đường đi từ một dòng quyết toán sang các lần giao liên quan theo FR-DEL-04.","Phần truy vết mở ra là hàng phụ mở rộng ngay trong bảng hay là màn riêng SC-16?
Lỗi mạng khi truy vết và không có lần giao nào phải hiện khác nhau như thế nào?"
"3.2","img-013","Ghi chú quy tắc truy vết và chênh lệch",,"Traceability and variance rule note","label","đoạn nhắc dưới bảng",,,,,,,,,"Mục đích và ngữ cảnh: Chốt hai quy tắc trình bày dễ cài sai nhất của bảng: đường truy vết phải có ở mọi nhánh và ô chênh lệch không được nói dối.
Thành phần hiển thị: Hai đoạn chữ nhỏ dưới bảng; các mã yêu cầu và từ khoá quy tắc in đậm; câu ""không áp dụng"" và ký tự 0 được nêu tương phản với nhau.
Chức năng và logic: Chỉ trình bày; nội dung của nó là ràng buộc áp lên hạng mục bảng và hạng mục nút truy vết.",,,,,,
"4","img-014","Khối 3 — định nghĩa đủ điều kiện",,"Eligibility definition block","others","khối bốn thẻ định nghĩa",,,,,,,,,"Mục đích và ngữ cảnh: Định nghĩa đúng bốn thành phần mà FR-SETTLE-01 gọi là đủ điều kiện; thiếu định nghĩa này thì bảng đối chiếu tự do gom sai và số chốt sai theo.
Thành phần hiển thị: Bốn thẻ ngang nhau: Giao dịch thoả thuận · Bản ghi đấu giá · Giao hàng · Ngoại lệ giao hàng.
Chức năng và logic: Chỉ trình bày; nội dung bốn thẻ là điều kiện lọc của nguồn bảng đối chiếu.",,,,,,"Danh sách bốn thành phần này đã đủ chưa; có chứng từ nào khác của ngày nghiệp vụ cũng phải vào bảng đối chiếu không?"
"4.1","img-015","Thẻ định nghĩa Giao dịch thoả thuận","相対取引","Negotiated trade eligibility card","label","thẻ định nghĩa",,,,,,,,,"Mục đích và ngữ cảnh: Nêu điều kiện để một giao dịch thoả thuận vào bảng đối chiếu và cách xử lý giao dịch đã hủy.
Thành phần hiển thị: Thẻ có tiêu đề Giao dịch 相対取引 và một đoạn văn ngắn.
Chức năng và logic: Điều kiện gồm hai phần: đã chốt và thuộc đúng ngày nghiệp vụ đang xem; giao dịch đã hủy không được biến mất vì biến mất là mất dấu vết.",,,,,,"Giao dịch đang ở trạng thái chờ xác nhận vào ngày đó thì có vào bảng đối chiếu hay bị loại?"
"4.2","img-016","Thẻ định nghĩa Bản ghi đấu giá","せり","Auction record eligibility card","label","thẻ định nghĩa",,,,,,,,,"Mục đích và ngữ cảnh: Nêu điều kiện để một bản ghi đấu giá vào bảng đối chiếu.
Thành phần hiển thị: Thẻ có tiêu đề Bản ghi せり và một đoạn văn ngắn dẫn FR-SERI-02.
Chức năng và logic: Chỉ nhận kết quả cuối cùng đã ghi nhận của ngày và bản ghi phải mang người xác nhận theo FR-SERI-02.",,,,,,
"4.3","img-017","Thẻ định nghĩa Giao hàng","配送","Delivery eligibility card","label","thẻ định nghĩa",,,,,,,,,"Mục đích và ngữ cảnh: Chốt quy tắc dễ cài sai nhất của bảng đối chiếu: lần giao thuộc về ngày của chính nó chứ không thuộc ngày của giao dịch sinh ra nó.
Thành phần hiển thị: Thẻ có tiêu đề Giao hàng và một đoạn văn ngắn; cụm ngày nghiệp vụ của chính nó được in đậm.
Chức năng và logic: Lọc lần giao theo ngày nghiệp vụ riêng của lần giao; lý do là một giao dịch có thể trải nhiều ngày.",,,,,,
"4.4","img-018","Thẻ định nghĩa Ngoại lệ giao hàng","配送例外","Delivery exception eligibility card","label","thẻ định nghĩa",,,,,,,,,"Mục đích và ngữ cảnh: Khẳng định ngoại lệ giao hàng là thành phần ngang hàng với giao dịch và giao hàng trong bảng đối chiếu; đây là chỗ FR-SETTLE-01 hay bị đọc thiếu.
Thành phần hiển thị: Thẻ có tiêu đề Ngoại lệ giao hàng và một đoạn văn ngắn dẫn FE-023 cùng FR-SETTLE-01.
Chức năng và logic: Chỉ nhận ngoại lệ đã xác nhận của ngày đang xem; nguồn dữ liệu là màn ghi nhận ngoại lệ giao hàng SC-17.",,,,,"Thiết kế đòi nguồn ngoại lệ giao hàng đã xác nhận; bản thi công chưa có bảng ngoại lệ nào nên nhánh này chưa có nguồn.","Ngoại lệ đã xác nhận nhưng sau đó bị đánh dấu sai thì có bị rút khỏi bảng đối chiếu của ngày hay giữ lại kèm nhãn?"
"5","img-019","Khối 4 — lock ngày nghiệp vụ",,"Business day lock block","others","khối hành động có hộp xác nhận",,,,,,,,,"Mục đích và ngữ cảnh: Hạng mục P0 của FE-026: chốt số chính thức của ngày nghiệp vụ; đây là hành động một chiều nên toàn khối được thiết kế quanh việc chống bấm nhầm.
Thành phần hiển thị: Nút hành động màu cảnh báo kèm thẻ điều kiện; bên dưới là hộp xác nhận rõ ràng gồm hai dòng cảnh báo · ô gõ lại ngày · nút xác nhận và nút hủy; cuối khối là đoạn ghi chú hệ quả sau lock.
Chức năng và logic: Chỉ mở cho bộ phận đối chiếu và chỉ khi ngày còn chưa lock; đi qua hộp xác nhận mới gửi được lệnh lock.",,,"business_day_lock","business_date; locked_at; locked_by","Ghi đúng một dòng cho một ngày nghiệp vụ; khoá chính trên ngày nghiệp vụ biến hai lệnh lock đồng thời thành một lỗi trùng khoá.",
"5.1","img-020","Nút Lock ngày nghiệp vụ","業務日をロック","Lock business day button","button","nút hành động cảnh báo","text_only",,,,,,,"Điều kiện: chỉ hiện cho bộ phận đối chiếu và chỉ khi ngày nghiệp vụ còn chưa lock.
Lỗi: vai trò khác hoặc ngày đã lock thì nút không tồn tại trên màn.","Mục đích và ngữ cảnh: Điểm vào duy nhất của thao tác chốt kỳ; tách riêng khỏi hộp xác nhận để việc bấm nút này chưa gây ra hậu quả nào.
Thành phần hiển thị: Nút chữ viền đỏ nhạt đặt đầu khối 4; ngay bên phải là thẻ nhắc điều kiện hiện nút.
Chức năng và logic: Chỉ mở hộp xác nhận; mọi kiểm tra vai trò và trạng thái lock phải làm lại ở phía hệ thống khi gửi lệnh.","on_click","Mở hộp xác nhận rõ ràng ngay bên dưới; chưa gửi lệnh lock nào ở bước này.",,,,"Khi ngày nghiệp vụ đang chọn không có dòng nào đủ điều kiện thì nút này vẫn mở hay bị vô hiệu kèm lời nhắc riêng?"
"5.2","img-021","Thẻ điều kiện hiện nút lock",,"Lock button visibility tag","label","thẻ nhỏ cạnh nút",,,,,,,,,"Mục đích và ngữ cảnh: Nói thẳng hai điều kiện hiện nút để người dùng vai khác không đi tìm nút đã bị ẩn.
Thành phần hiển thị: Thẻ chữ nhỏ viền tròn nằm ngay sau nút lock.
Chức năng và logic: Chỉ trình bày; nội dung là ràng buộc phân quyền và trạng thái của hạng mục nút lock.",,,,,,
"5.3","img-022","Hộp xác nhận lock","ロック確認ダイアログ","Lock confirmation dialog","popup_dialog","hộp xác nhận trong trang",,,,,,,,"Điều kiện: chuỗi người dùng gõ lại phải trùng đúng ngày nghiệp vụ đang chọn mới cho gửi.
Điều kiện: chuỗi gõ lại phải được gửi lên và kiểm ở phía hệ thống chứ không chỉ kiểm ở giao diện.
Lỗi: chuỗi không trùng thì nút xác nhận không kích hoạt.","Mục đích và ngữ cảnh: Chặn giữa người dùng và một hành động không hoàn tác được; lock sai ngày là hỏng thật vì không có đường mở lock nào.
Thành phần hiển thị: Hộp viền nét đứt gồm tiêu đề Xác nhận rõ ràng; dòng cảnh báo màu Hành động này không thể hoàn tác · ロック解除の方法はありません; một dòng giải thích sau khi lock chỉ còn đường yêu cầu điều chỉnh có phê duyệt qua SC-20 và SC-21; ô gõ lại ngày; nút Xác nhận lock và nút Hủy.
Chức năng và logic: Chỉ hiện sau khi bấm nút lock; nút xác nhận chỉ kích hoạt khi chuỗi gõ lại trùng ngày nghiệp vụ; bấm Hủy thì đóng hộp và không gửi gì.",,,,,,"Hộp xác nhận này là hộp nổi che màn hay khối mở ra ngay trong trang; và có bẫy tiêu điểm bàn phím không?
Đóng hộp bằng phím Esc hay bằng cách bấm ra ngoài có được coi là hủy không?"
"5.3.1","img-023","Tiêu đề hộp xác nhận",,"Confirmation dialog heading","label","tiêu đề khối con",,,,,,,,,"Mục đích và ngữ cảnh: Đặt tên cho bước xác nhận và nói ngay bước này bắt buộc phải được kiểm ở hai phía.
Thành phần hiển thị: Một dòng tiêu đề chữ nhỏ in hoa đầu hộp xác nhận.
Chức năng và logic: Tĩnh.",,,,,,
"5.3.2","img-024","Ô gõ lại ngày để xác nhận","確認のため業務日を再入力","Retype business date to confirm","text_form","ô nhập một dòng",,"string","true","YYYY-MM-DD",,,,"Điều kiện: chuỗi phải trùng đúng ngày nghiệp vụ đang chọn sau khi bỏ khoảng trắng hai đầu.
Điều kiện: chuỗi phải được gửi kèm lệnh lock và kiểm lại ở phía hệ thống.
Lỗi: chưa trùng thì nút Xác nhận lock giữ trạng thái vô hiệu; hệ thống nhận chuỗi sai thì từ chối lệnh lock.","Mục đích và ngữ cảnh: Buộc người dùng gõ lại đúng ngày sắp bị chốt; đây là cách đổi một cú bấm thành một hành động có ý thức.
Thành phần hiển thị: Nhãn Gõ lại ngày để xác nhận · 確認のため業務日を再入力 kèm dấu sao bắt buộc; ô nhập rộng gần hết hộp; dòng nhắc bên dưới nói rõ chuỗi này phải được gửi lên và kiểm ở phía hệ thống.
Chức năng và logic: So khớp chuỗi với ngày nghiệp vụ đang chọn để kích hoạt nút xác nhận; đồng thời gửi kèm lệnh lock để hệ thống kiểm lại vì xác nhận chỉ nằm ở giao diện thì một lệnh gọi trực tiếp là lock được.",,,,,"Không lưu vào bảng nào; chỉ dùng để đối chiếu với ngày nghiệp vụ của lệnh lock ở phía hệ thống.","Chuỗi gõ lại có so khớp phân biệt khoảng trắng và dấu gạch nối như hiển thị hay chấp nhận mọi cách viết cùng một ngày?
Sau khi gõ đúng rồi người dùng đổi ngày nghiệp vụ ở khối 1 thì ô này có bị xoá trắng không?"
"5.3.3","img-025","Nút Xác nhận lock","ロックを確定","Confirm lock button","button","nút hành động cảnh báo","text_only",,,,,,,"Điều kiện: chỉ kích hoạt khi ô gõ lại ngày đã trùng và không đang gửi.
Điều kiện: hệ thống kiểm lại vai trò · tính hợp lệ của ngày nghiệp vụ · chuỗi xác nhận và việc ngày chưa lock.
Lỗi: thông báo lỗi phải phân biệt được lý do — ngày sai · đã lock rồi · không đủ quyền · lỗi hệ thống.","Mục đích và ngữ cảnh: Thực hiện hành động chốt kỳ; là hành động chính của màn và là hành động một chiều duy nhất trong nhóm đối chiếu.
Thành phần hiển thị: Nút chữ viền đỏ nằm cuối hộp xác nhận; vô hiệu khi chuỗi gõ lại chưa trùng hoặc khi đang gửi.
Chức năng và logic: Lock thành công kéo theo chốt số của ngày · mở đường xuất kế toán và tính thưởng theo FIG-013; thất bại của bước tính thưởng không được làm lock mất tác dụng nhưng phải hiện ra cho người vận hành.","on_click","Gửi lệnh lock ngày nghiệp vụ. Thành công thì màn chuyển sang trạng thái đã lock chỉ đọc và mở đường xuất kế toán SC-27 cùng đường tính thưởng SC-22. Thất bại thì hiện lỗi phân biệt được lý do.","business_day_lock","business_date; locked_at; locked_by","Chỉ thêm một dòng; không có đường sửa hay xoá dòng lock nên không tồn tại thao tác mở lock.","Khi lock thành công nhưng bước tính thưởng kéo theo thất bại thì màn hiện thông báo cảnh báo riêng như thế nào?
Hai người bấm xác nhận cùng lúc thì người sau nhận đúng thông báo ngày đã được lock chứ không phải lỗi hệ thống chung — thông báo đó viết ra sao?"
"5.3.4","img-026","Nút Hủy trong hộp xác nhận","キャンセル","Cancel button","button","nút phụ","text_only",,,,,,,,"Mục đích và ngữ cảnh: Cho người dùng lùi lại khỏi một hành động không hoàn tác được mà không để lại hậu quả.
Thành phần hiển thị: Nút chữ trung tính đặt cạnh nút Xác nhận lock.
Chức năng và logic: Đóng hộp và xoá chuỗi đã gõ; không gọi hệ thống.","on_click","Đóng hộp xác nhận và trở về khối 4; không gửi lệnh nào và không thay đổi dữ liệu.",,,,
"5.4","img-027","Ghi chú hệ quả sau khi lock",,"Post-lock consequence note","label","đoạn nhắc dưới khối",,,,,,,,,"Mục đích và ngữ cảnh: Nói rõ lock không phải một thao tác cô lập: nó là cửa mở cho xuất kế toán và tính thưởng; và nói rõ thứ tự ưu tiên khi một bước kéo theo thất bại.
Thành phần hiển thị: Một đoạn chữ nhỏ cuối khối 4; cụm phải hiện ra được in đậm.
Chức năng và logic: Chỉ trình bày; nội dung là ràng buộc áp lên hạng mục nút Xác nhận lock.",,,,,,
"6","img-028","Khối 5 — bảng đường vào sau khi lock",,"Post-lock write paths block","others","khối bảng có ghi chú",,,,,,,,,"Mục đích và ngữ cảnh: Liệt kê đủ mọi đường ghi có thể nhắm vào một ngày đã lock và kết quả của từng đường; đây là bảng nghiệm thu của FE-026 và FR-CORR-03.
Thành phần hiển thị: Tiêu đề khối dẫn BR-CLOSE-01 · FR-CORR-03 · FE-026; bên dưới là bảng ba cột năm dòng và một đoạn ghi chú nghiệm thu.
Chức năng và logic: Chỉ đọc; nội dung là đặc tả hành vi của tầng chặn ghi sau lock.",,,,,,
"6.1","img-029","Bảng đường vào và kết quả sau lock",,"Post-lock path outcome table","table","bảng ba cột",,,,,,,,"Điều kiện: sửa · xoá · tạo mới bản ghi mang ngày đã lock đều bị chặn.
Điều kiện: mỗi lần thử bị chặn phải sinh một dòng log mang chủ thể · thời điểm · đối tượng bị nhắm · đường vào và kết quả bị chặn.
Lỗi: đường mở lock không tồn tại; mọi nhu cầu sửa số phải đi đường yêu cầu điều chỉnh có phê duyệt.","Mục đích và ngữ cảnh: Trả lời dứt điểm câu hỏi sau khi lock thì còn làm được gì; nghiệm thu FR-CORR-03 là hai điều kiện cùng lúc nên bảng có riêng một cột ghi log.
Thành phần hiển thị: Ba cột Đường vào · Sau khi lock · Ghi log; năm dòng gồm sửa · xoá · tạo mới · mở lock và yêu cầu điều chỉnh có phê duyệt; dòng tạo mới và dòng yêu cầu điều chỉnh in đậm phần kết luận.
Chức năng và logic: Ba đường ghi trực tiếp đều bị chặn và đều ghi log; mở lock không có đường nào; yêu cầu điều chỉnh có phê duyệt là đường duy nhất còn lại và nó sinh bản ghi đảo ngược hoặc phần chênh lệch chứ không ghi đè lịch sử.",,,,,"Đường ghi hợp lệ sau lock đi qua bảng yêu cầu điều chỉnh và bảng điều chỉnh giao dịch của miền D-SETTLE; hai bảng này cố ý không chịu tầng chặn ghi theo ngày lock.","Dòng tạo mới bản ghi mang ngày đã lock được xếp vào diện phải chặn theo suy luận từ mục đích của lock; khách có xác nhận cách đọc này không?
Log của một lần thử bị chặn có phát thông báo cho người vận hành hay chỉ nằm trong nhật ký tra cứu?"
"6.2","img-030","Ghi chú nghiệm thu hai điều kiện",,"Two-condition acceptance note","label","đoạn nhắc dưới bảng",,,,,,,,,"Mục đích và ngữ cảnh: Nhấn lại điểm dễ đạt một nửa: chặn được mà không ghi log thì chưa đạt FR-CORR-03; và nói rõ lock chặn ghi chứ không chặn đọc.
Thành phần hiển thị: Một đoạn chữ nhỏ dưới bảng; các cụm đều bị chặn · đều có log · ghi · đọc được in đậm hoặc in nghiêng.
Chức năng và logic: Chỉ trình bày; nội dung là ràng buộc nghiệm thu áp lên hạng mục bảng đường vào.",,,,,,
"7","img-031","Khối 6 — trạng thái màn",,"Screen states block","others","khối sáu thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Liệt kê các trạng thái màn phải xử lý được; ba trong sáu thẻ mô tả tình huống có thể làm hỏng số chốt nếu bỏ qua.
Thành phần hiển thị: Sáu thẻ xếp hai hàng; mỗi thẻ có tiêu đề trạng thái và một đoạn mô tả hành vi mong đợi.
Chức năng và logic: Chỉ trình bày; nội dung là đặc tả hành vi cho các hạng mục nút lock · bảng đối chiếu và khối 1.",,,,,,
"7.1","img-032","Thẻ trạng thái Chưa lock có dữ liệu",,"Unlocked with data state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Trạng thái làm việc bình thường của màn trước khi chốt kỳ.
Thành phần hiển thị: Thẻ tiêu đề Chưa lock; có dữ liệu và một đoạn mô tả ngắn.
Chức năng và logic: Hiện bảng đầy đủ cùng nút lock cho đúng vai; ba thao tác khả dụng là đổi ngày · truy vết và lock.",,,,,,
