No,itemId,itemName,nameJP,nameTrans,itemType,itemSubtype,buttonType,dataType,required,format,minLength,maxLength,defaultValue,validationNote,description,userAction,transitionNote,databaseTable,databaseColumn,databaseNote,qa
"4","img-011","Khối bộ lọc","絞り込みブロック","Filter block","others","filter_section",,,,,,,,,"Mục đích và ngữ cảnh: thu hẹp danh sách để quản trị tìm nhanh tài khoản cần xử lý
Thành phần hiển thị: một nhãn khối và bốn bộ lọc xếp một hàng: vai trò; quyền tài khoản; đang bị khoá tạm; và ô tìm theo tên hoặc định danh
Chức năng và logic: bốn bộ lọc áp đồng thời; hai trục quyền tài khoản và khoá tạm lọc độc lập nhau theo ghi chú ở khối 1",,,,,,
"4.1","img-012","Tiêu đề khối bộ lọc",,"Filter block title","label","section_title",,,,,,,,,"Mục đích và ngữ cảnh: nhãn khối kèm vị trí đặt bộ lọc
Thành phần hiển thị: một dòng chữ in hoa nhỏ gồm số thứ tự khối; tên khối và cụm ""nằm trên bảng""
Chức năng và logic: văn bản tĩnh — không tương tác",,,,,,
"4.2","img-013","Bộ lọc Vai trò","ロール絞り込み","Role filter","dropdown","select_single",,"string","false","Tất cả | một trong 7 vai trò nội bộ",,,"Tất cả","Điều kiện: không bắt buộc — mặc định Tất cả.
Điều kiện: tập giá trị đúng 7 vai trò nội bộ của TBL-ROLE-01 (RFP:245).
Điều kiện: giá trị lạ thì BỎ QUA bộ lọc và trả danh sách đầy đủ — không báo lỗi hệ thống.","Mục đích và ngữ cảnh: lọc danh sách theo vai trò nội bộ
Thành phần hiển thị: nhãn không dấu sao; một select mặc định Tất cả; và một dòng chú thích về tập giá trị và cách xử lý giá trị lạ
Chức năng và logic: giá trị lạ không được làm màn lỗi — bộ lọc là tiện ích đọc nên phải suy biến an toàn","on_click",,"app_user","role","Cột vai trò của thực thể tài khoản nội bộ trong D-PARTY (RFP:602); đã tồn tại thật với ràng buộc đúng 7 giá trị của TBL-ROLE-01 (RFP:245).","- Bộ lọc có cho chọn nhiều vai trò cùng lúc không? Ảnh cho thấy một select đơn nên mặc định là một giá trị."
"4.3","img-014","Bộ lọc Quyền tài khoản","アカウント権限絞り込み","Account permission filter","dropdown","select_single",,"string","false","Tất cả | đang hoạt động | đã tạm ngừng",,,"Tất cả","Điều kiện: không bắt buộc — mặc định Tất cả.
Điều kiện: đúng ba giá trị Tất cả; đang hoạt động; đã tạm ngừng — khớp hai trạng thái của vòng đời ở khối 1.","Mục đích và ngữ cảnh: lọc theo trục quyền tài khoản — trục do ba chuyển tiếp của FR-IAM-02 (RFP:628) điều khiển
Thành phần hiển thị: nhãn không dấu sao; một select mặc định Tất cả; và một dòng chú thích liệt ba giá trị
Chức năng và logic: trục này độc lập với trục khoá tạm nên hai bộ lọc phải áp được đồng thời","on_click",,"app_user","is_active","Cột trạng thái quyền của thực thể tài khoản nội bộ trong D-PARTY (RFP:602); đã tồn tại thật.",
"4.4","img-015","Bộ lọc Đang bị khoá tạm","一時ロック絞り込み","Temporary lock filter","dropdown","select_single",,"string","false","Tất cả | đang khoá | không khoá",,,"Tất cả","Điều kiện: không bắt buộc — mặc định Tất cả.
Điều kiện: lọc độc lập với bộ lọc quyền tài khoản — hai trục áp đồng thời chứ không loại nhau.","Mục đích và ngữ cảnh: lọc theo trục khoá tạm — trục do NFR-SEC-03 (RFP:811) sinh ra và tự hết theo thời gian
Thành phần hiển thị: nhãn không dấu sao; một select mặc định Tất cả; và một dòng chú thích nêu rõ đây là trục thứ hai
Chức năng và logic: giá trị suy từ mốc hết khoá so với thời điểm hiện tại nên kết quả lọc đổi theo thời gian mà dữ liệu không đổi","on_click",,"app_user","locked_until","Suy từ cột mốc hết khoá tạm của thực thể tài khoản nội bộ trong D-PARTY (RFP:602); cột đã tồn tại thật. Đây là giá trị dẫn xuất theo thời điểm đọc chứ không phải cột trạng thái riêng.","- Kết quả lọc trục khoá tạm đổi theo thời gian dù dữ liệu không đổi — danh sách có tự làm mới không; hay người dùng phải tải lại? Thiết kế không khai."
"4.5","img-016","Ô Tìm theo tên hoặc định danh","名前または識別子で検索","Name or identifier search input","text_form","search_input",,"string","false","khớp một phần — không phân biệt đầu hay giữa chuỗi",,,,"Điều kiện: không bắt buộc.
Điều kiện: khớp một phần trên cả tên hiển thị và định danh.
Điều kiện: ký tự đặc biệt của cú pháp tìm kiếm phải được xử lý trước khi ghép truy vấn — người dùng không được điều khiển được truy vấn.
Điều kiện: độ dài tối đa là giả định cần chốt — thiết kế khai thẳng như vậy.","Mục đích và ngữ cảnh: tìm nhanh một tài khoản theo tên hiển thị hoặc định danh
Thành phần hiển thị: nhãn không dấu sao; một ô nhập chữ với giá trị gợi ý; và một dòng chú thích về cách khớp và về độ dài tối đa còn treo
Chức năng và logic: khớp một phần nên chuỗi ngắn trả về nhiều dòng; NFR-PERF-01 (RFP:807) đặt p95 không vượt 2 giây cho tìm kiếm thông thường nên ô này cần chỉ mục hoặc ngưỡng độ dài tối thiểu",,,"app_user","display_name; email","Hai cột tên hiển thị và định danh của thực thể tài khoản nội bộ trong D-PARTY (RFP:602); đã tồn tại thật. Định danh là thông tin cá nhân theo RFP §09-06 (RFP:886) nên tìm theo định danh là một đường đọc dữ liệu cá nhân.","- Độ dài tối đa và độ dài tối thiểu của ô tìm kiếm là bao nhiêu? Thiết kế khai thẳng là giả định cần chốt; NFR-PERF-01 (RFP:807) chỉ đặt ngưỡng thời gian chứ không đặt ngưỡng độ dài.
- Tìm kiếm có phân biệt chữ hoa chữ thường không? Thiết kế không khai.
- Có gõ là tìm ngay; hay bấm mới tìm? Thiết kế không vẽ nút tìm nên mặc định là tìm theo thay đổi giá trị — điều đó đổi số lần truy vấn."
"5","img-017","Khối danh sách tài khoản nội bộ","内部アカウント一覧ブロック","Internal account list block","others","list_section",,,,,,,,,"Mục đích và ngữ cảnh: cho quản trị thấy toàn bộ tài khoản nội bộ trong một danh sách lọc được — và là cửa vào SC-04
Thành phần hiển thị: một nhãn khối; một bảng chín cột; và một dòng ghi chú về hai cột đặc biệt
Chức năng và logic: mỗi dòng là một tài khoản; hai trục quyền tài khoản và khoá tạm hiển thị ở hai cột tách nhau",,,"app_user",,"Thực thể tài khoản người dùng nội bộ của miền D-PARTY (RFP:602); bảng đã tồn tại thật và phủ được bảy trong chín cột. Hai cột còn lại chưa có nguồn — xem từng cột.",
"5.1","img-018","Tiêu đề khối danh sách",,"List block title","label","section_title",,,,,,,,,"Mục đích và ngữ cảnh: nhãn khối danh sách
Thành phần hiển thị: một dòng chữ in hoa nhỏ gồm số thứ tự khối và tên khối
Chức năng và logic: văn bản tĩnh — không tương tác",,,,,,
"5.2","img-019","Bảng danh sách tài khoản","アカウント一覧表","Account list table","table","data_table",,,,,,,,,"Mục đích và ngữ cảnh: chín cột phủ đủ những gì quản trị cần để biết ai đang hoạt động; ai giữ vai trò nào; tài khoản nào đang bị khoá tạm; và lần đổi quyền gần nhất của từng tài khoản
Thành phần hiển thị: một bảng chín cột với hàng tiêu đề và ba hàng dữ liệu mẫu; các ô trạng thái mang thẻ nhãn; ô hành động mang một nút
Chức năng và logic: cột ""Thay đổi quyền gần nhất"" đưa phần nghiệm thu của FR-IAM-02 (RFP:628) lên tận danh sách để người kiểm không phải mở từng tài khoản; cột ""Yếu tố xác thực"" phải phân biệt ba giá trị theo NFR-SEC-01 (RFP:809)",,,"app_user","display_name; email; role; is_active; locked_until; created_at","Sáu cột trên thực thể tài khoản nội bộ của D-PARTY (RFP:602) đã tồn tại thật. Cột ""Thay đổi quyền gần nhất"" đọc từ bảng lịch sử quyền — bảng đó CHƯA tồn tại; đề xuất ở SC-04. Cột ""Yếu tố xác thực"" chưa có nguồn vì phụ thuộc SC-02.","- Số dòng mỗi trang là bao nhiêu và phân trang theo kiểu nào? Thiết kế không vẽ phân trang; NFR-PERF-01 (RFP:807) đặt p95 không vượt 2 giây nên số dòng phải có ngưỡng.
- Bảng có sắp xếp được theo cột không; và mặc định sắp theo cột nào? Thiết kế không khai.
- Cột định danh hiện đầy đủ hay che một phần? Đây là thông tin cá nhân của toàn bộ nhân sự nội bộ theo RFP §09-06 (RFP:886).
- Cột ""Thay đổi quyền gần nhất"" cần bảng lịch sử quyền chưa tồn tại — trước khi bảng đó có thì cột này hiện gì?"
"5.2.1","img-020","Dòng tài khoản (đại diện)",,"Account row (representative)","others","table_row",,,,,,,,,"Mục đích và ngữ cảnh: một dòng tài khoản — lấy dòng đầu tiên làm đại diện cho cả ba dòng mẫu có cùng kết cấu
Thành phần hiển thị: chín ô theo đúng thứ tự cột; ba ô trạng thái mang thẻ nhãn; ô cuối mang một nút hành động thay đổi theo tình trạng của dòng
Chức năng và logic: lặp theo số tài khoản; kết cấu giống nhau nên gộp về một dòng đại diện — điểm khác duy nhất giữa ba dòng mẫu là giá trị và nút hành động phù hợp tình trạng",,,"app_user",,"Một dòng ứng với một bản ghi của thực thể tài khoản nội bộ trong D-PARTY (RFP:602).","- Nút ở ô hành động đổi theo tình trạng của dòng (Mở chi tiết; Mở khoá tạm; Mở lại) — quy tắc chọn nút nào là gì khi một dòng thoả nhiều tình trạng cùng lúc? Thiết kế không khai thứ tự ưu tiên."
"5.2.2","img-021","Nút Mở chi tiết trong dòng",,"Open detail row button","button","row_action","text_only",,,,,,,,"Mục đích và ngữ cảnh: đường duy nhất từ danh sách sang màn chi tiết tài khoản
Thành phần hiển thị: một nút phụ nhãn chữ đặt ở ô hành động của dòng
Chức năng và logic: chỉ điều hướng; không ghi dữ liệu và không đổi trạng thái tài khoản nào","on_click","Mở SC-04 cho tài khoản của dòng — nơi xem lịch sử quyền before/after và nơi đổi vai trò.",,,,"- Định danh tài khoản có xuất hiện trên đường dẫn của SC-04 không? Nếu có thì định danh lọt vào lịch sử trình duyệt và log truy cập; đây là thông tin cá nhân theo RFP §09-06 (RFP:886)."
"5.2.3","img-022","Thẻ quyền tài khoản trong dòng (đại diện)","アカウント権限バッジ","Account permission badge (representative)","label","status_tag",,,,,,,,,"Mục đích và ngữ cảnh: hiển thị trạng thái quyền của tài khoản ở dạng thẻ để đọc nhanh cả bảng
Thành phần hiển thị: một thẻ chữ nhỏ viền bo; hai giá trị Đang hoạt động và Đã tạm ngừng — lấy thẻ của dòng đầu làm đại diện
Chức năng và logic: chỉ hiển thị trục quyền tài khoản; trục khoá tạm nằm ở cột riêng bên cạnh nên hai thẻ không được gộp",,,"app_user","is_active","Cột trạng thái quyền của thực thể tài khoản nội bộ trong D-PARTY (RFP:602); đã tồn tại thật.",
"5.2.4","img-023","Thẻ yếu tố xác thực trong dòng (đại diện)","認証要素バッジ","Authentication factor badge (representative)","label","status_tag",,,,,,,,,"Mục đích và ngữ cảnh: cho quản trị biết tài khoản có thuộc diện bắt buộc yếu tố xác thực thứ hai và đã đăng ký chưa — nghiệm thu NFR-SEC-01 (RFP:809) đòi kiểm tra được cấu hình
Thành phần hiển thị: một thẻ chữ nhỏ viền bo với ba giá trị: Không thuộc diện; Bắt buộc · đã đăng ký; Bắt buộc · chưa đăng ký — lấy thẻ của dòng đầu làm đại diện
Chức năng và logic: giá trị ""Bắt buộc · chưa đăng ký"" là cảnh báo tuân thủ; phải phân biệt được với ""Không thuộc diện"" chứ không gộp thành hai trạng thái",,,,,"Suy từ diện bắt buộc MFA cộng dữ liệu của nhà cung cấp xác thực. Thực thể tài khoản nội bộ của D-PARTY (RFP:602) CHƯA có nguồn cho cả hai nửa — phụ thuộc SC-02.","- Ba giá trị của thẻ này cần diện bắt buộc MFA đã chốt; nhưng RFP không liệt vai nào có quyền phê duyệt nên diện đó còn treo. Trước khi chốt thì cột này hiện gì?
- Quản trị thấy được tài khoản người khác đã đăng ký yếu tố hay chưa — đây là thông tin về mức phòng thủ của tài khoản đó; có được phép hiện không?"
"5.3","img-024","Ghi chú hai cột đặc biệt của danh sách",,"Note on two special columns","label","design_note",,,,,,,,,"Mục đích và ngữ cảnh: giải thích vì sao hai cột này không cắt được: một cột đưa nghiệm thu lên danh sách; một cột phục vụ kiểm tra tuân thủ
Thành phần hiển thị: một đoạn chú thích hai câu: cột thay đổi quyền gần nhất và cột yếu tố xác thực
Chức năng và logic: nghiệm thu FR-IAM-02 (RFP:628) phải thấy được ngay từ danh sách chứ không bắt người kiểm mở từng tài khoản",,,,,,"- Cột thay đổi quyền gần nhất chỉ hiện thời điểm và chủ thể — có cần hiện cả loại thay đổi không? Thiết kế không đòi; nhưng thiếu loại thay đổi thì người kiểm vẫn phải mở SC-04 để biết chuyện gì đã xảy ra."
"6","img-025","Khối hành động của màn","画面アクションブロック","Screen actions block","others","action_section",,,,,,,,,"Mục đích và ngữ cảnh: bốn hành động màn này chịu trách nhiệm: ba chuyển tiếp quyền của FR-IAM-02 (RFP:628) cộng mở khoá tạm của NFR-SEC-03 (RFP:811)
Thành phần hiển thị: một nhãn khối; bốn nút xếp một hàng; và một dòng ghi chú về lý do bắt buộc và về dấu vết
Chức năng và logic: ba hành động quyền đều sinh một dòng lịch sử before/after xem được ở SC-04; mở khoá tạm không phải thay đổi quyền nhưng vẫn phải để lại dấu vết",,,"app_user",,"Ghi vào thực thể tài khoản nội bộ của D-PARTY (RFP:602) cộng một dòng ở bảng lịch sử quyền — bảng lịch sử CHƯA tồn tại; đề xuất ở SC-04.",
"6.1","img-026","Tiêu đề khối hành động",,"Actions block title","label","section_title",,,,,,,,,"Mục đích và ngữ cảnh: nhãn khối hành động
Thành phần hiển thị: một dòng chữ in hoa nhỏ gồm số thứ tự khối và tên khối
Chức năng và logic: văn bản tĩnh — không tương tác",,,,,,
"6.2","img-027","Nút Cấp tài khoản",,"Create account button","button","primary_action","text_only",,,,,,,"Điều kiện: phải chọn vai trò cho tài khoản mới — hàng ""Cấp quyền"" ở khối 1 đòi vai trò.
Điều kiện: định danh phải chưa tồn tại trong danh bạ người dùng nội bộ.
Điều kiện: bắt buộc kèm lý do — suy từ FR-AUDIT-01 (RFP:710); FR-IAM-02 (RFP:628) không đòi lý do.
Lỗi: ""Định danh này đã có tài khoản."" — không tạo thêm bản ghi.
Lỗi: ""Phải nhập lý do cấp quyền."" — không ghi gì.","Mục đích và ngữ cảnh: cấp quyền cho một người dùng nội bộ mới — chuyển tiếp thứ nhất của FR-IAM-02 (RFP:628)
Thành phần hiển thị: một nút chính nhãn chữ đặt đầu hàng nút của khối
Chức năng và logic: sinh tài khoản kèm vai trò và một dòng lịch sử quyền loại ""cấp quyền""; tính duy nhất của định danh phải là ràng buộc dữ liệu chứ không phải một lần đọc trước khi ghi","on_click",,"app_user","email; role; is_active; display_name","Ghi một bản ghi mới vào thực thể tài khoản nội bộ của D-PARTY (RFP:602) — bảng đã tồn tại thật và cột định danh mang ràng buộc duy nhất. Kèm một dòng ở bảng lịch sử quyền; bảng đó CHƯA tồn tại.","- Tài khoản mới nhận bí mật xác thực ban đầu qua đường nào? Là màn bảo mật nên thiết kế cố ý không vẽ; nhưng không có kênh phát thì không cấp được tài khoản.
- Cấp tài khoản chạm cả danh bạ xác thực và thực thể tài khoản nội bộ — hai nơi ghi phải cùng thành công hoặc cùng không; thiết kế không khai cách bảo đảm điều đó.
- Cấp tài khoản mở ngay ở màn này bằng một hộp thoại; hay chuyển sang màn riêng? Thiết kế chỉ vẽ nút."
"6.3","img-028","Nút Mở lại",,"Reactivate button","button","secondary_action","text_only",,,,,,,"Điều kiện: tài khoản phải đang ở trạng thái đã tạm ngừng — chuyển tiếp ""Mở lại"" ở khối 1 chỉ đi từ trạng thái đó.
Điều kiện: bắt buộc kèm lý do — suy từ FR-AUDIT-01 (RFP:710).
Lỗi: ""Phải nhập lý do mở lại quyền."" — không ghi thay đổi.
Lỗi: ""Tài khoản đang hoạt động; không cần mở lại."" — không ghi thay đổi.","Mục đích và ngữ cảnh: mở lại quyền cho một tài khoản đã bị tạm ngừng — chuyển tiếp thứ ba của FR-IAM-02 (RFP:628)
Thành phần hiển thị: một nút phụ nhãn chữ đặt sau nút Cấp tài khoản
Chức năng và logic: sinh một dòng lịch sử quyền loại ""mở lại"" mang giá trị trước và sau; đọc lại giá trị cũ trước khi ghi để dòng lịch sử không rỗng nửa","on_click",,"app_user","is_active","Đổi cột trạng thái quyền của thực thể tài khoản nội bộ trong D-PARTY (RFP:602); cột đã tồn tại thật. Kèm một dòng ở bảng lịch sử quyền — bảng đó CHƯA tồn tại.","- Mở lại một tài khoản có phục hồi vai trò cũ; hay buộc chọn lại vai trò? Thiết kế đặt đổi vai trò ở SC-04 nên mặc định là giữ vai trò cũ; cần xác nhận."
"6.4","img-029","Nút Mở khoá tạm",,"Unlock button","button","secondary_action","text_only",,,,,,,"Điều kiện: tài khoản phải đang trong thời gian khoá tạm.
Lỗi: ""Tài khoản không đang bị khoá tạm."" — không ghi thay đổi.","Mục đích và ngữ cảnh: gỡ khoá tạm cho một tài khoản trước khi khoá tự hết — thuộc NFR-SEC-03 (RFP:811) chứ không phải một chuyển tiếp quyền
Thành phần hiển thị: một nút phụ nhãn chữ đặt sau nút Mở lại
Chức năng và logic: không đổi trạng thái quyền tài khoản; nhưng vẫn để lại dấu vết vì RFP §02-08 (RFP:310) liệt lock/unlock tài khoản là thao tác độ nhạy cao bắt buộc truy vết","on_click",,"app_user","failed_login_count; locked_until","Đặt lại hai cột đếm số lần sai và mốc hết khoá trên thực thể tài khoản nội bộ của D-PARTY (RFP:602); cả hai đã tồn tại thật. Dấu vết ghi cùng chỗ với lịch sử quyền để người kiểm chỉ phải đọc một dòng thời gian — bảng đó CHƯA tồn tại.","- Mở khoá tạm có bắt buộc kèm lý do không? Đây không phải thay đổi quyền nên FR-IAM-02 (RFP:628) không phủ; nhưng RFP §02-08 (RFP:310) đòi truy vết. Bắt buộc lý do thì thao tác thường ngày nặng tay.
- Người bị mở khoá có được thông báo không? Thiết kế không khai."
"6.5","img-030","Nút Tạm ngừng",,"Suspend button","button","danger_action","text_only",,,,,,,"Điều kiện: tài khoản phải đang hoạt động — chuyển tiếp ""Tạm ngừng"" ở khối 1 chỉ đi từ trạng thái đó.
Điều kiện: bắt buộc kèm lý do — suy từ FR-AUDIT-01 (RFP:710).
Điều kiện: KHÔNG cho tự tạm ngừng chính mình.
Điều kiện: KHÔNG cho tạm ngừng tài khoản quản trị đang hoạt động cuối cùng.
Lỗi: ""Không thể tạm ngừng tài khoản của chính bạn."" — không ghi thay đổi.
Lỗi: ""Không thể tạm ngừng tài khoản quản trị đang hoạt động cuối cùng."" — không ghi thay đổi.
Lỗi: ""Phải nhập lý do tạm ngừng quyền."" — không ghi thay đổi.","Mục đích và ngữ cảnh: tạm ngừng quyền của một tài khoản — chuyển tiếp thứ hai của FR-IAM-02 (RFP:628)
Thành phần hiển thị: một nút mang sắc thái cảnh báo nhãn chữ đặt cuối hàng nút của khối
Chức năng và logic: hai cửa chặn cứng phải nằm ở tầng ghi chứ không chỉ ẩn nút: tự tạm ngừng chính mình và tạm ngừng tài khoản quản trị cuối cùng — mất cả hai là mất đường quản trị hệ thống","on_click",,"app_user","is_active","Đổi cột trạng thái quyền của thực thể tài khoản nội bộ trong D-PARTY (RFP:602); cột đã tồn tại thật. Kèm một dòng ở bảng lịch sử quyền — bảng đó CHƯA tồn tại.","- Tài khoản đang có phiên sống bị tạm ngừng thì phiên đó chấm dứt ngay; hay chỉ hết ở lần điều hướng kế tiếp? SC-01 vẽ đường đẩy người đó về cổng vào kèm lý do nhưng không khai thời điểm.
- ""Tài khoản quản trị đang hoạt động cuối cùng"" đếm theo vai trò ROLE-SYS-ADMIN — nếu chủ đầu tư chốt thêm một vai quản trị nhân sự riêng thì cách đếm này còn đúng không?
- Tạm ngừng có ảnh hưởng dữ liệu nghiệp vụ tài khoản đó đã tạo không? Thiết kế không đòi xoá gì; nhưng yêu cầu xoá dữ liệu cá nhân theo RFP §09-06 (RFP:887) có thể đòi khác."
"6.6","img-031","Ghi chú lý do bắt buộc và dấu vết",,"Mandatory reason and audit note","label","design_note",,,,,,,,,"Mục đích và ngữ cảnh: nối bốn hành động của khối về đúng phần nghiệm thu; và tách mở khoá tạm ra khỏi ba chuyển tiếp quyền
Thành phần hiển thị: một đoạn chú thích hai câu: ba hành động quyền và dấu vết của chúng; rồi mở khoá tạm và lý do vẫn phải để lại dấu vết
Chức năng và logic: phần ""ghi nhận lịch sử thay đổi"" của FR-IAM-02 (RFP:628) do SC-04 hiển thị; màn này chỉ sinh dòng lịch sử",,,,,,"- ""Bắt buộc kèm lý do"" chặt hơn FR-IAM-02 (RFP:628) — điều khoản đó chỉ đòi before/after; chủ thể và timestamp. Lý do đến từ FR-AUDIT-01 (RFP:710). Chủ đầu tư có xác nhận mức chặt này không?"
"7","img-032","Khối trạng thái màn","画面状態ブロック","Screen states block","others","states_section",,,,,,,,,"Mục đích và ngữ cảnh: liệt đủ các trạng thái màn phải xử lý — phần dễ bị cắt nhất khi thi công
Thành phần hiển thị: một nhãn khối và một lưới 8 thẻ trạng thái
Chức năng và logic: chỉ mô tả yêu cầu; không có tương tác",,,,,,
