No,itemId,itemName,nameJP,nameTrans,itemType,itemSubtype,buttonType,dataType,required,format,minLength,maxLength,defaultValue,validationNote,description,userAction,transitionNote,databaseTable,databaseColumn,databaseNote,qa
"2.6","img-011","Liên kết sang bảng đối chiếu ngày","日次照合表へのリンク","Daily reconciliation link","button",,"text_link",,,,,,,,"Mục đích và ngữ cảnh: thoả FR-DEL-04 theo chiều từ giao hàng sang quyết toán
Thành phần hiển thị: một liên kết chữ mang ngày nghiệp vụ
Chức năng và logic: phải hiện ở mọi trạng thái; lúc đang đối chiếu tạm mới là lúc cần nhảy qua nhất","on_click","Mở SC-18 bảng đối chiếu của ngày nghiệp vụ tương ứng","business_day_lock","business_date","Prototype có liên kết này nhưng chỉ hiện khi ngày đã có bản ghi khoá kỳ; thiết kế đòi liên kết có ở mọi lúc.",
"2.7","img-012","Liên kết sang ngoại lệ giao hàng","配送例外へのリンク","Delivery exception link","button",,"text_link",,,,,,,,"Mục đích và ngữ cảnh: mở đường ghi ngoại lệ ngay từ chỗ phát hiện chênh lệch
Thành phần hiển thị: một liên kết chữ
Chức năng và logic: điều hướng sang màn ghi ngoại lệ; giữ ngữ cảnh phiếu giao hàng và lần giao đang xem","on_click","Mở SC-17 ghi nhận ngoại lệ giao hàng cho phiếu giao hàng đang xem",,,"Thiết kế đòi đường sang màn ghi ngoại lệ; prototype CHƯA TỒN TẠI bảng và route ngoại lệ nào nên liên kết này không có chỗ để trỏ tới.",
"2.8","img-013","Ghi chú quan hệ hai chiều FR-DEL-04","双方向関連注記","Bidirectional relation note","label","inline_note",,,,,,,,,"Mục đích và ngữ cảnh: chốt rằng quan hệ giao hàng và quyết toán phải đi được cả hai chiều
Thành phần hiển thị: một đoạn chú thích một dòng dẫn FR-DEL-04
Chức năng và logic: tĩnh; là ràng buộc thiết kế cho hai màn SC-16 và SC-18",,,,,,
"3","img-014","Khối lũy kế và số lượng còn lại","累計と残数量パネル","Cumulative and remaining panel","others","progress_panel",,,,,,,,,"Mục đích và ngữ cảnh: thoả nghiệm thu của FR-DEL-05: với mỗi giao dịch tính được số đã giao lũy kế và số còn lại
Thành phần hiển thị: bốn trường chỉ đọc; một sơ đồ vòng đời giao hàng một phần; một chú thích vòng lặp mở
Chức năng và logic: chỉ đọc; lũy kế và còn lại phải luôn khớp tổng các lần giao ở bảng bên dưới",,,,,,
"3.1","img-015","Trường số lượng đặt","注文数量","Ordered quantity","label","readonly_field",,"integer",,"số với hai chữ số thập phân",,,"120.00",,"Mục đích và ngữ cảnh: mốc so sánh của cả màn: giao đủ nghĩa là bằng đúng con số này
Thành phần hiển thị: nhãn hai ngôn ngữ và một ô chỉ đọc
Chức năng và logic: chỉ đọc; giá trị đến từ giao dịch cha",,,"transaction","qty","Prototype có cột này với ràng buộc lớn hơn không và dùng đúng nó làm mốc so sánh khi chốt hoàn tất.",
"3.2","img-016","Trường đã giao lũy kế","配送済み累計","Cumulative delivered quantity","label","readonly_field",,"integer",,"số với hai chữ số thập phân",,,"60.00",,"Mục đích và ngữ cảnh: cho biết đã giao được bao nhiêu; là số phía đối chiếu đọc trước tiên
Thành phần hiển thị: nhãn hai ngôn ngữ; một ô chỉ đọc; một chú thích ràng buộc khớp với bảng các lần giao
Chức năng và logic: chỉ đọc; phải luôn bằng tổng số lượng các lần giao đã xác nhận",,,"delivery","delivered_qty","Prototype lưu lũy kế tách khỏi sổ từng lần giao và ghi bù theo kiểu cố hết sức; ghi bù thất bại thì lũy kế cao hơn tổng thật mà không có cơ chế phát hiện lệch.","- Khi lũy kế lệch tổng các lần giao thì màn phải làm gì: hiện cảnh báo và khoá đường ghi; hay tự tính lại từ sổ lần giao? Nguồn thiết kế đòi hai số khớp nhau nhưng không nói xử lý khi lệch."
"3.3","img-017","Trường số lượng còn lại","残数量","Remaining quantity","label","readonly_field",,"integer",,"số với hai chữ số thập phân; không âm",,,"60.00",,"Mục đích và ngữ cảnh: trả lời trực tiếp câu hỏi của FIG-029: còn lại lớn hơn không thì chưa hoàn tất
Thành phần hiển thị: nhãn hai ngôn ngữ và một ô chỉ đọc
Chức năng và logic: dẫn xuất: số lượng đặt trừ lũy kế đã giao; chặn dưới ở không; làm tròn hai chữ số thập phân trước khi so sánh",,,,,"Thiết kế đòi con số này để quyết định lần giao tiếp theo; đây là số dẫn xuất từ số lượng đặt trừ lũy kế nên không thực thể nào lưu riêng — prototype cũng tính lại mỗi lần đọc.",
"3.4","img-018","Trường tiến độ giao hàng","進捗","Delivery progress","label","progress_indicator",,"integer",,"phần trăm số nguyên",,,"50%",,"Mục đích và ngữ cảnh: cho cái nhìn nhanh về tiến độ mà không phải nhẩm hai con số
Thành phần hiển thị: nhãn; một ô chỉ đọc mang phần trăm và số lần giao dự kiến
Chức năng và logic: dẫn xuất: lũy kế chia số lượng đặt; chặn trên ở một trăm phần trăm; không chia khi số lượng đặt bằng không",,,,,"Thiết kế đòi một chỉ báo tiến độ; đây là số dẫn xuất từ lũy kế và số lượng đặt nên không thực thể nào lưu; phần số lần giao dự kiến thì CHƯA TỒN TẠI ở prototype.","- Số lần giao dự kiến lấy ở đâu? Nguồn thiết kế không có chỗ nào khai kế hoạch chia lần giao; nếu không có kế hoạch thì phần này phải bỏ khỏi chỉ báo."
"3.5","img-019","Sơ đồ FIG-029 vòng đời giao hàng một phần","FIG-029 部分配送ライフサイクル図","FIG-029 partial delivery lifecycle diagram","others","flow_diagram",,,,,,,,,"Mục đích và ngữ cảnh: đặt hành vi của màn vào đúng sơ đồ FIG-029 của yêu cầu khách
Thành phần hiển thị: một sơ đồ chữ hai nhánh kèm nhãn trạng thái và cổng kiểm ở nhánh hoàn tất
Chức năng và logic: tĩnh; sơ đồ là nguồn của quy tắc chuyển trạng thái mà màn thi hành",,,,,,
"3.6","img-020","Ghi chú vòng lặp mở của FIG-029","オープンループ注記","Open loop note","label","inline_note",,,,,,,,,"Mục đích và ngữ cảnh: khai rõ chỗ yêu cầu khách để ngỏ chứ không tự đặt trần số lần giao
Thành phần hiển thị: một đoạn chú thích một dòng
Chức năng và logic: tĩnh; giới hạn số lần chia là câu hỏi mở gửi chủ đầu tư",,,,,,
"4","img-021","Khối ghi nhận lần giao mới","配送記録フォーム","Record shipment form","others","form_panel",,,,,,,,,"Mục đích và ngữ cảnh: đường ghi duy nhất của FE-021: mỗi lần giao thật là một bản ghi riêng
Thành phần hiển thị: bốn trường trên một hàng; một nút gửi; một nhãn giới hạn vai trò
Chức năng và logic: hai trường người nhập điền; hai trường hệ thống tự đặt; gửi thành công thì lũy kế tăng và trạng thái chuyển sang đang giao",,,,,,
"4.1","img-022","Trường số lượng lần này","今回の数量","Quantity for this shipment","text_form","number_input",,"integer","true","số với hai chữ số thập phân",,,"60.00","Điều kiện: số lượng rỗng hoặc không phải số
Lỗi: ""Vui lòng nhập số lượng lần giao này.""
Điều kiện: số lượng nhỏ hơn hoặc bằng 0
Lỗi: ""Số lượng phải lớn hơn 0.""
Điều kiện: số lượng lớn hơn số lượng còn lại
Lỗi: ""Số lượng vượt quá số lượng còn lại.""
Điều kiện: phiếu giao hàng đã ở trạng thái hoàn tất
Lỗi: ""Giao dịch này đã hoàn tất; không thể ghi nhận thêm lần giao.""","Mục đích và ngữ cảnh: nhập số lượng thực giao của lần này; đây là dữ liệu gốc mà lũy kế được tính ra từ đó
Thành phần hiển thị: nhãn hai ngôn ngữ có dấu bắt buộc; một ô nhập số; một chú thích quy tắc chặn trên
Chức năng và logic: phải lớn hơn không và không vượt số còn lại; vượt số lượng đặt thì không ghi được như một lần giao mà phải đi đường ngoại lệ",,,"delivery_shipment","qty","Prototype có cột này với ràng buộc lớn hơn không và kiểm giao vượt trong một vòng so-rồi-ghi có kiểm lại số còn lại ở mỗi vòng.",
"4.2","img-023","Trường thời điểm giao","配送日時","Shipped at","date_picker","datetime",,"date","true","YYYY-MM-DD HH:mm",,,"2026-09-09 05:40","Điều kiện: thời điểm giao rỗng
Lỗi: ""Vui lòng nhập thời điểm giao.""
Điều kiện: thời điểm giao muộn hơn thời điểm hiện tại
Lỗi: ""Thời điểm giao không nhận thời điểm tương lai.""","Mục đích và ngữ cảnh: ghi đúng thời điểm hàng được giao; hiện trường thường ghi vào hệ thống muộn hơn lúc giao thật
Thành phần hiển thị: nhãn hai ngôn ngữ có dấu bắt buộc và một ô chọn thời điểm
Chức năng và logic: người nhập điền; không nhận thời điểm tương lai",,,"delivery_shipment","shipped_at","Prototype có cột này nhưng để tầng dữ liệu tự đặt bằng thời điểm ghi; form không có ô nhập nên một lần giao ghi muộn mang thời điểm ghi chứ không phải thời điểm giao thật.","- Thời điểm giao có được ghi lùi quá bao nhiêu lâu? Nếu ghi lùi qua một ngày nghiệp vụ khác thì lần giao đó thuộc ngày nào — ngày trên thời điểm giao hay ngày ghi vào hệ thống?"
"4.3","img-024","Trường người xác nhận lần giao","実施者","Confirmed by","label","readonly_field",,"string","true",,,,"Người dùng B (từ phiên đăng nhập)",,"Mục đích và ngữ cảnh: giữ điều kiện truy vết của FR-DEL-01: mỗi lần giao có người chịu trách nhiệm
Thành phần hiển thị: nhãn hai ngôn ngữ; một ô chỉ đọc; một chú thích nói rõ hệ thống tự đặt
Chức năng và logic: hệ thống đặt từ phiên đăng nhập; không bao giờ nhận từ dữ liệu người gửi lên",,,"delivery_shipment","confirmed_by","Prototype có cột này và lấy giá trị từ phiên đăng nhập chứ không từ thân yêu cầu — chỗ này khớp thiết kế.",
"4.4","img-025","Trường lần thứ","回数","Shipment sequence","label","readonly_field",,"integer","true","số nguyên dương liên tục",,,"2",,"Mục đích và ngữ cảnh: đánh số các lần giao để bảng lần giao và bản quyết toán nói cùng một thứ tự
Thành phần hiển thị: nhãn hai ngôn ngữ; một ô chỉ đọc; một chú thích về tính liên tục
Chức năng và logic: hệ thống cấp; liên tục trong phạm vi một phiếu giao hàng; không trùng",,,"delivery_shipment","seq","Prototype có cột này với ràng buộc lớn hơn không và ràng buộc duy nhất theo phiếu giao hàng; số thứ tự cấp bằng cách đếm rồi cộng một nên không nguyên tử và phải thử lại khi trùng.",
"4.5","img-026","Nút ghi nhận lần giao","配送記録ボタン","Record shipment button","button",,"text_only",,,,,,,,"Mục đích và ngữ cảnh: chốt một lần giao thành bản ghi bất biến
Thành phần hiển thị: một nút chữ
Chức năng và logic: vô hiệu khi đang gửi; biến mất hẳn khi phiếu giao hàng đã hoàn tất chứ không chỉ bị vô hiệu","on_click","Ở lại màn; thêm một dòng vào bảng các lần giao; cập nhật lũy kế và còn lại; chuyển trạng thái sang đang giao","delivery_shipment",,"Prototype ghi lũy kế trước rồi mới ghi sổ lần giao; và ghi bù nếu bước sau thất bại; không có giao dịch dữ liệu xuyên bảng nên vẫn còn khe lệch.",
"4.6","img-027","Nhãn giới hạn vai trò của đường ghi","権限タグ","Role restriction tag","label","role_tag",,,,,,,"chỉ vai vận chuyển",,"Mục đích và ngữ cảnh: nói rõ ai được ghi lần giao ngay tại chỗ có nút; để vai khác không đi tìm nút bị ẩn
Thành phần hiển thị: một nhãn chữ đặt cạnh nút gửi
Chức năng và logic: tĩnh; là khai báo phân quyền theo thao tác",,,,,,"- Vai trò đối chiếu có được ghi lần giao thay khi hiện trường tắc không? Nguồn thiết kế giao quyền ghi cho vai vận chuyển nhưng không nói có đường thay thế."
"5","img-028","Khối bảng các lần giao","配送履歴パネル","Shipment history panel","others","list_panel",,,,,,,,,"Mục đích và ngữ cảnh: sổ từng lần giao; là bằng chứng của lũy kế và là đầu vào của bảng đối chiếu ngày
Thành phần hiển thị: một bảng bảy cột kèm một chú thích về ngày nghiệp vụ riêng của từng lần giao
Chức năng và logic: chỉ đọc; sắp theo số lần tăng dần",,,,,,
"5.1","img-029","Bảng các lần giao bảy cột","配送履歴テーブル","Shipment history table","table","data_table",,,,,,,,,"Mục đích và ngữ cảnh: cho phía đối chiếu đọc được từng lần giao chứ không chỉ con số lũy kế
Thành phần hiển thị: bảy cột: lần; mã lần giao; số lượng; thời điểm giao; ngày nghiệp vụ; người xác nhận; ngoại lệ liên quan
Chức năng và logic: chỉ đọc; sắp theo số lần tăng dần; rỗng thì hiện câu chưa có lần giao nào được ghi nhận",,,"delivery_shipment","seq; qty; shipped_at; business_date; confirmed_by","Prototype có năm trong bảy cột; cột mã lần giao và cột ngoại lệ liên quan thì CHƯA TỒN TẠI; và bảng hiện chỉ vẽ bốn cột nên người xác nhận cũng không hiện ra.","- Bảng này cần phân trang khi một giao dịch có nhiều lần giao không? Nguồn thiết kế để ngỏ giới hạn số lần chia nên số dòng không có trần."
"5.1.1","img-030","Hàng tiêu đề bảng các lần giao","テーブル見出し行","Table header row","label","table_header",,,,,,,,,"Mục đích và ngữ cảnh: gọi tên bảy cột bằng cả hai ngôn ngữ
Thành phần hiển thị: bảy ô tiêu đề; phần lớn có nhãn tiếng Việt trên nhãn tiếng Nhật
Chức năng và logic: tĩnh; không sắp xếp được theo cột ở bản thiết kế này",,,,,,
"5.1.2","img-031","Dòng lần giao (đại diện cho hai dòng mẫu)","配送行","Shipment row","label","table_row",,,,"số lượng hai chữ số thập phân; thời điểm YYYY-MM-DD HH:mm; ngày YYYY-MM-DD",,,,,"Mục đích và ngữ cảnh: một dòng là một lần giao thật; đọc ngang là biết ai giao bao nhiêu vào ngày nào
Thành phần hiển thị: bảy ô dữ liệu; ô cuối là nhãn ngoại lệ liên quan hoặc dấu gạch khi không có
Chức năng và logic: chỉ đọc; hai dòng mẫu trên hình gộp làm một dòng đại diện vì chỉ khác giá trị",,,"delivery_shipment","seq; qty; shipped_at; business_date; confirmed_by","Hai dòng mẫu chỉ khác giá trị nên gộp thành một dòng đại diện; prototype không có cột mã lần giao nên ô thứ hai chưa có nguồn.",
"5.1.3","img-032","Nhãn ngoại lệ liên quan trên dòng lần giao","関連例外バッジ","Related exception badge","label","status_badge",,,,"loại ngoại lệ kèm số lượng liên quan",,,,,"Mục đích và ngữ cảnh: nối một lần giao với ngoại lệ của chính lần đó; là chỗ phía đối chiếu bắt đầu điều tra chênh lệch
Thành phần hiển thị: một nhãn chữ mang loại ngoại lệ và số lượng liên quan; dấu gạch khi lần giao không có ngoại lệ
Chức năng và logic: giá trị đến từ bản ghi ngoại lệ gắn với lần giao; nguồn ngoại lệ nằm ở màn SC-17",,,,,"Thiết kế đòi nhãn này để thấy lần giao nào có ngoại lệ; prototype CHƯA TỒN TẠI bảng ngoại lệ giao hàng nào nên ô này luôn rỗng.",
"5.2","img-033","Ghi chú ngày nghiệp vụ riêng của từng lần giao","業務日注記","Per-shipment business date note","label","inline_note",,,,,,,,,"Mục đích và ngữ cảnh: chốt quy tắc quyết định số của một lần giao vào kỳ nào
Thành phần hiển thị: một đoạn chú thích một dòng dẫn FE-025
Chức năng và logic: tĩnh; là ràng buộc thiết kế nối SC-16 với bảng đối chiếu ngày",,,,,,
"6","img-034","Khối chốt hoàn tất giao hàng","配送完了確定パネル","Delivery completion panel","others","action_panel",,,,,,,,,"Mục đích và ngữ cảnh: cổng cuối của khâu giao nhận: chỉ chốt khi số lượng đã xác nhận khớp quy tắc quyết toán hiện hành
Thành phần hiển thị: một nút chốt; một nhãn điều kiện bật nút; một bảng bốn cổng kiểm; một chú thích hậu quả sau khi chốt
Chức năng và logic: nút chỉ bật khi qua hết bốn cổng kiểm; chốt xong là trạng thái cuối; không quay lại",,,,,,
"6.1","img-035","Nút xác nhận hoàn tất","完了確定ボタン","Confirm completion button","button",,"text_only",,,,,,"trạng thái vô hiệu","Điều kiện: số lượng đã xác nhận không khớp quy tắc quyết toán hiện hành
Lỗi: ""Số lượng đã xác nhận chưa khớp quy tắc quyết toán.""
Điều kiện: còn lần giao thiếu trường bắt buộc
Lỗi: ""Còn lần giao chưa đủ trường bắt buộc.""
Điều kiện: còn ngoại lệ giao hàng chưa xử lý
Lỗi: ""Còn ngoại lệ giao hàng chưa xử lý.""
Điều kiện: phiếu giao hàng đã ở trạng thái hoàn tất
Lỗi: ""Giao hàng này đã được chốt hoàn tất.""","Mục đích và ngữ cảnh: thao tác duy nhất đưa phiếu giao hàng vào trạng thái cuối
Thành phần hiển thị: một nút chữ ở trạng thái vô hiệu khi chưa qua cổng kiểm
Chức năng và logic: chỉ vai đối chiếu bấm được; chốt là trạng thái cuối; sai sót sau đó phải đi đường điều chỉnh có kiểm soát","on_click","Ở lại màn; chuyển trạng thái sang hoàn tất; khối ghi lần giao biến mất; giao hàng thành đầu vào đủ điều kiện của bảng đối chiếu ngày","delivery","status","Prototype đặt trạng thái hoàn tất bằng một vòng so-rồi-ghi theo trạng thái cũ và chặn khi số lượng không khớp; nhưng chỉ so bằng đúng số lượng đặt và không đọc cổng kiểm ngoại lệ nào.",
"6.2","img-036","Nhãn điều kiện bật nút chốt","有効化条件タグ","Enable condition tag","label","hint_tag",,,,,,,,,"Mục đích và ngữ cảnh: nói rõ tại chỗ vì sao nút đang vô hiệu; thay vì để người dùng đoán
Thành phần hiển thị: một nhãn chữ đặt cạnh nút chốt
Chức năng và logic: tĩnh; nội dung là điều kiện bật nút theo BR-DEL-03",,,,,,"- Quy tắc quyết toán hiện hành gồm những gì: chỉ so bằng đúng số lượng đặt; hay có dung sai và quy tắc làm tròn; và quy tắc này có phiên bản theo ngày hiệu lực không? Không có câu trả lời thì cổng kiểm này không dựng được."
"6.3","img-037","Bảng bốn cổng kiểm trước khi chốt","完了前チェックテーブル","Pre-completion gate table","table","data_table",,,,,,,,,"Mục đích và ngữ cảnh: khai đủ bốn điều kiện phải qua trước khi chốt kèm nguồn yêu cầu của từng điều kiện
Thành phần hiển thị: hai cột và bốn dòng: mô tả cổng kiểm và nguồn yêu cầu
Chức năng và logic: tĩnh; mỗi dòng là một điều kiện tiền đề mà đường chốt phải kiểm riêng",,,,,,
"6.4","img-038","Ghi chú hậu quả sau khi chốt","確定後注記","Post-completion note","label","inline_note",,,,,,,,,"Mục đích và ngữ cảnh: nối trạng thái cuối của màn này với đầu vào của bảng đối chiếu ngày
Thành phần hiển thị: một đoạn chú thích một dòng dẫn FE-025
Chức năng và logic: tĩnh; là ràng buộc thiết kế nối SC-16 với SC-18",,,,,,
"7","img-039","Khối trạng thái màn","画面状態パネル","Screen state panel","others","state_panel",,,,,,,,,"Mục đích và ngữ cảnh: liệt đủ trạng thái màn phải xử lý gồm cả tranh chấp ghi đồng thời và ngày đã lock
Thành phần hiển thị: sáu thẻ trạng thái xếp hai hàng
Chức năng và logic: tĩnh; là phần đặc tả đi kèm màn",,,,,,
"7.1","img-040","Thẻ trạng thái Chờ và Đang giao","待機・配送中","Pending and in-transit state","label","state_card",,,,,,,,,"Mục đích và ngữ cảnh: trạng thái làm việc bình thường của màn
Thành phần hiển thị: đủ năm khối; nút ghi lần giao bật; nút chốt còn vô hiệu
Chức năng và logic: cả hai đường ghi hiện diện nhưng nút chốt chỉ bật sau khi qua bốn cổng kiểm",,,,,,
"7.2","img-041","Thẻ trạng thái Ngoại lệ","例外状態","Exception state","label","state_card",,,,,,,,,"Mục đích và ngữ cảnh: chặn chốt khi còn chênh lệch chưa giải thích
Thành phần hiển thị: một dải cảnh báo; một liên kết sang màn ghi ngoại lệ; nút chốt bị khoá
Chức năng và logic: còn ngoại lệ đang mở thì đường chốt hoàn tất bị khoá cho tới khi ngoại lệ được xử lý",,,,,,
"7.3","img-042","Thẻ trạng thái Hoàn tất","完了状態","Completed state","label","state_card",,,,,,,,,"Mục đích và ngữ cảnh: bảo toàn số đã chốt
Thành phần hiển thị: toàn màn chỉ đọc; hai khối ghi biến mất
Chức năng và logic: không có đường sửa trực tiếp; sai sót phải đi qua yêu cầu điều chỉnh và phê duyệt",,,,,,
"7.4","img-043","Thẻ trạng thái Ngày của lần giao đã lock","配送日ロック済み","Shipment day locked state","label","state_card",,,,,,,,,"Mục đích và ngữ cảnh: giữ số của ngày đã chốt bất biến theo BR-CLOSE-01
Thành phần hiển thị: một câu quy tắc cho cả ba đường: sửa; xoá và thêm mới
Chức năng và logic: khoá áp theo ngày nghiệp vụ của chính lần giao chứ không theo ngày của giao dịch cha; chặn cả đường thêm mới",,,,,,
"7.5","img-044","Thẻ trạng thái Hai người ghi cùng lúc","同時記録","Concurrent write state","label","state_card",,,,,,,,,"Mục đích và ngữ cảnh: chống ghi vượt khi hai người cùng ghi một phiếu giao hàng
Thành phần hiển thị: một câu quy tắc về điểm tuần tự hoá
Chức năng và logic: lần ghi thua phải đọc lại lũy kế và kiểm lại chặn trên với con số mới trước khi ghi",,,,,,
"7.6","img-045","Thẻ trạng thái Không tìm thấy; Không quyền; Đang tải và Lỗi tải","未検出・権限なし・読み込み中・エラー","Not found; no permission; loading and error state","label","state_card",,,,,,,,,"Mục đích và ngữ cảnh: gom bốn trạng thái phụ vào một thẻ vì cách xử lý giống nhau
Thành phần hiển thị: bốn tình huống và cách hiển thị tương ứng
Chức năng và logic: trục đọc không chặn theo vai trò; trục ghi chặn theo vai trò; tải và lỗi có hiển thị riêng",,,,,,
"8","img-046","Khối đối chiếu thiết kế và prototype","プロトタイプ差分パネル","Prototype divergence panel","others","comparison_panel",,,,,,,,,"Mục đích và ngữ cảnh: gom mọi chỗ bản thi công lệch thiết kế vào một chỗ để không lẫn thiết kế với hiện trạng
Thành phần hiển thị: một bảng ba cột: thiết kế đòi; prototype làm; mức
Chức năng và logic: tĩnh; phần đối chiếu nằm ngoài phạm vi hành vi màn",,,,,,
"8.1","img-047","Bảng đối chiếu ba cột","差分テーブル","Divergence table","table","data_table",,,,,,,,,"Mục đích và ngữ cảnh: khai sáu chỗ lệch của màn chi tiết giao hàng kèm mức độ
Thành phần hiển thị: ba cột và sáu dòng; cột mức phân ba loại lệch
Chức năng và logic: tĩnh; chỉ liệt chỗ lệch chứ không liệt chỗ khớp",,,,,,
"9","img-048","Ghi chú chân màn về phân quyền","画面フッター注記","Screen footer note","label","footer_note",,,,,,,,,"Mục đích và ngữ cảnh: khai phân quyền theo thao tác và nói rõ chỗ chưa có căn cứ từ yêu cầu khách
Thành phần hiển thị: hai đoạn: phân quyền theo thao tác; đường dẫn tới bản as-built
Chức năng và logic: tĩnh; là chú thích thiết kế",,,,,,
