No,itemId,itemName,nameJP,nameTrans,itemType,itemSubtype,buttonType,dataType,required,format,minLength,maxLength,defaultValue,validationNote,description,userAction,transitionNote,databaseTable,databaseColumn,databaseNote,qa
"3.5","img-011","Ô chọn Người nhận theo vai trò","宛先ロール","Recipient roles","dropdown","ô chọn nhiều giá trị kèm nhãn và dòng nhắc",,"string","true",,,,,"Điều kiện: bắt buộc nếu Người nhận đích danh để trống.
Lỗi: ""Hãy chọn người nhận theo vai trò hoặc người nhận đích danh.""
Điều kiện: chỉ nhận bảy giá trị vai trò của hệ.
Lỗi: ""Vai trò không hợp lệ.""","Mục đích và ngữ cảnh: Một trong hai cách đặt người nhận — chính thứ đầu tiên trong ba thứ FR-NOTIFY-03 đòi.
Thành phần hiển thị: Nhãn Người nhận theo vai trò kèm dấu sao bắt buộc; ô chọn nhiều giá trị ghi Chọn nhiều với chú thích bảy vai trò; dòng nhắc ghi field số 5 và ràng buộc bắt buộc nếu không chọn field số 6.
Chức năng và logic: Gửi theo vai trò làm cấu hình bền hơn khi nhân sự đổi. Tập giá trị đúng bằng bảy vai trò của hệ; không tự thêm vai trò mới.","on_click",,,,"CHƯA TỒN TẠI: thiết kế đòi một bảng cấu hình thông báo nhưng hệ hiện chưa có bảng nào giữ nó. Tập bảy giá trị vai trò lấy theo ràng buộc vai trò của bảng người dùng nội bộ đã tồn tại.","Chọn cả vai trò và đích danh cùng lúc thì hợp lệ; hay phải chọn đúng một trong hai cách?
Một người vừa thuộc vai trò được chọn vừa nằm trong danh sách đích danh thì nhận một hay hai thông báo?
Định dạng nhãn hiển thị của một vai trò là mã hay tên tiếng Việt; ảnh chỉ cho thấy dòng mặc định."
"3.6","img-012","Ô chọn Người nhận đích danh","宛先ユーザー","Named recipients","dropdown","ô chọn nhiều giá trị kèm nhãn và dòng nhắc",,"string","true",,,,,"Điều kiện: bắt buộc nếu Người nhận theo vai trò để trống.
Lỗi: ""Hãy chọn người nhận theo vai trò hoặc người nhận đích danh.""
Điều kiện: chỉ chọn được tài khoản đang hoạt động.
Lỗi: tài khoản đã vô hiệu thì bỏ qua khi gửi và không báo lỗi.","Mục đích và ngữ cảnh: Cách thứ hai đặt người nhận; dùng khi một cảnh báo cần đến đúng một người chứ không cả vai trò.
Thành phần hiển thị: Nhãn Người nhận đích danh kèm dấu sao bắt buộc; ô chọn nhiều giá trị ghi Chọn nhiều với ví dụ một tên người; dòng nhắc ghi field số 6 với ràng buộc bắt buộc nếu không chọn field số 5; chỉ tài khoản đang hoạt động; và tài khoản đã vô hiệu thì bỏ khi gửi mà không lỗi.
Chức năng và logic: Tài khoản bị vô hiệu sau khi cấu hình đã lưu thì bị bỏ qua lúc gửi chứ không làm cả lượt gửi thất bại.","on_click",,"app_user","id; display_name; is_active","Danh sách chọn đọc từ bảng người dùng nội bộ đã tồn tại; chỉ lấy tên hiển thị và cờ đang hoạt động; không hiện thư điện tử. Cột lưu lựa chọn thì CHƯA TỒN TẠI vì bảng cấu hình chưa có.","Danh sách chọn hiện toàn bộ tài khoản hay chỉ tài khoản thuộc vai trò liên quan tới loại event?
Danh sách người nhận đích danh phơi ra ai nhận cảnh báo gì; vai trò nào được xem field này?
Định dạng nhãn hiển thị một người nhận là gì; ảnh chỉ cho thấy dòng mặc định nên chưa suy ra được mẫu nhãn."
"3.7","img-013","Ô Ngưỡng","しきい値","Threshold","text_form","ô nhập số kèm nhãn và dòng nhắc",,"integer","false",,,,,"Điều kiện: là số nguyên dương.
Lỗi: ""Ngưỡng phải là số nguyên lớn hơn 0.""
Điều kiện: bắt buộc nếu loại event thuộc nhóm có ngưỡng.
Lỗi: ""Loại event này cần một ngưỡng.""","Mục đích và ngữ cảnh: Thứ thứ hai trong ba thứ FR-NOTIFY-03 đòi; là con số quyết định khi nào một event được coi là đáng cảnh báo.
Thành phần hiển thị: Nhãn Ngưỡng; ô nhập hiện dấu gạch kèm chú thích không đặt mặc định bịa; dòng nhắc ghi field số 7 với ràng buộc số nguyên dương; bắt buộc nếu loại event thuộc nhóm có ngưỡng; và nói rõ yêu cầu khách không cho con số nào.
Chức năng và logic: Ô để trống có chủ đích: yêu cầu khách không cho một con số mặc định nào cho bất kỳ loại event nào; nên mọi mặc định đều là giả định phải chốt.",,,,,"CHƯA TỒN TẠI: thiết kế đòi một bảng cấu hình thông báo nhưng hệ hiện chưa có bảng nào giữ nó.","Ngưỡng mặc định cho từng loại event là bao nhiêu; yêu cầu khách không cho con số nào nên cần khách chốt từng event?
Loại event nào thuộc nhóm có ngưỡng và loại nào không?
Ngưỡng cảnh báo sắp hết hiệu lực do màn này quản thì con số cứng đang dùng ở báo cáo phải bỏ; ai chịu trách nhiệm bỏ nó?
Định dạng nhập là số thuần hay có phần đơn vị kèm trong cùng ô; ảnh chỉ cho thấy dấu gạch."
"3.8","img-014","Ô chọn Đơn vị ngưỡng","しきい値の単位","Threshold unit","dropdown","ô chọn một giá trị kèm nhãn và dòng nhắc",,"string","false",,,,"ngày",,"Mục đích và ngữ cảnh: Cho ngưỡng một đơn vị đọc được; vì cùng một con số nghĩa khác nhau tuỳ loại event.
Thành phần hiển thị: Nhãn Đơn vị ngưỡng; ô chọn hiện giá trị ngày kèm mũi chỉ xuống; dòng nhắc ghi field số 8 với hai giá trị ngày và số lượng tuỳ loại event.
Chức năng và logic: Đơn vị đi kèm ngưỡng nên đổi đơn vị mà không đổi con số là đổi nghĩa của cấu hình.","on_click",,,,"CHƯA TỒN TẠI: thiết kế đòi một bảng cấu hình thông báo nhưng hệ hiện chưa có bảng nào giữ nó.","Đơn vị có bị khoá theo loại event; hay quản trị chọn tự do?
Có cần thêm đơn vị nào ngoài ngày và số lượng cho bốn nhóm event của yêu cầu khách?"
"3.9","img-015","Ô Thời điểm gửi theo giờ JST","送信時刻（JST）","Send time JST","text_form","ô nhập giờ kèm nhãn và dòng nhắc",,"string","false","hh:mm",,,,"Điều kiện: đúng dạng hh:mm theo giờ JST.
Lỗi: ""Thời điểm gửi phải theo dạng hh:mm.""
Điều kiện: nằm trong khung giờ dịch vụ; nếu ngoài khung thì phải khai rõ.
Lỗi: ""Thời điểm này nằm ngoài khung giờ dịch vụ 02:00–10:00 JST.""","Mục đích và ngữ cảnh: Thứ thứ ba trong ba thứ FR-NOTIFY-03 đòi; quyết định thông báo tới người nhận vào lúc nào trong ngày.
Thành phần hiển thị: Nhãn Thời điểm gửi kèm chú thích JST; ô nhập hiện mẫu hh:mm; dòng nhắc ghi field số 9 với ràng buộc trong khung giờ dịch vụ 02:00 tới 10:00 JST theo NFR-AVL-01 hoặc khai rõ là gửi ngoài khung; và luôn hiểu theo JST.
Chức năng và logic: Giá trị luôn hiểu theo JST; không theo giờ thiết bị. Field này khiến cả phương án chỉ có kênh trong ứng dụng cũng không đủ; vì gửi theo giờ cần một tiến trình chạy ngoài request.",,,,,"CHƯA TỒN TẠI: thiết kế đòi một bảng cấu hình thông báo nhưng hệ hiện chưa có bảng nào giữ nó.","Thời điểm gửi có buộc nằm trong khung giờ dịch vụ hay cho phép ngoài khung kèm khai rõ?
Để trống thời điểm gửi thì hiểu là gửi ngay khi sinh event hay không gửi?
Một loại event có cần nhiều thời điểm gửi trong ngày không?"
"3.10","img-016","Vùng văn bản Lý do thay đổi","変更理由","Change reason","textarea","vùng văn bản bắt buộc kèm nhãn và dòng nhắc",,"string","true",,,"1000",,"Điều kiện: không rỗng sau khi cắt khoảng trắng hai đầu.
Lỗi: ""Hãy ghi lý do thay đổi cấu hình.""","Mục đích và ngữ cảnh: Giữ lại vì sao cấu hình đổi; để phiên bản cũ và mới đọc được như một chuỗi quyết định chứ không phải một loạt giá trị rời.
Thành phần hiển thị: Nhãn Lý do thay đổi kèm dấu sao bắt buộc; vùng văn bản nhiều dòng với dòng gợi ý Ghi vào lịch sử cấu hình; dòng nhắc ghi field số 10 với ràng buộc không rỗng sau khi cắt khoảng trắng và rỗng thì không ghi thay đổi.
Chức năng và logic: Lý do được ghi vào dòng phiên bản mới; không ghi vào dòng cấu hình đang áp dụng.",,,,,"CHƯA TỒN TẠI: thiết kế đòi một bảng phiên bản cấu hình thông báo; khuôn phiên bản hoá đã có sẵn ở nhóm biểu suất và dùng lại được; nhưng bảng cho thông báo thì chưa có.","Yêu cầu khách không đòi lý do thay đổi; giữ nó là bắt buộc hay để tuỳ chọn?
Độ dài tối đa của lý do là bao nhiêu; ảnh không cho thấy giới hạn nào.
Định dạng nội dung có cần theo mẫu nào không; hay là văn bản tự do?"
"3.11","img-017","Nút Lưu thành phiên bản mới","新しいバージョンとして保存","Save as new version","button","nút hành động chính cuối khối","text_only",,,,,,,"Điều kiện: mọi field bắt buộc phải hợp lệ.
Lỗi: hiện lỗi tại đúng field và giữ nguyên giá trị đang nhập.
Điều kiện: phiên bản đang áp dụng không được đổi giữa lúc mở form và lúc lưu.
Lỗi: ""Cấu hình đã đổi ở nơi khác; hãy tải lại."" khi so sánh phiên bản thất bại.","Mục đích và ngữ cảnh: Đường ghi duy nhất của màn; và là chỗ thực thi ràng buộc kiến trúc của FR-NOTIFY-03.
Thành phần hiển thị: Nút chữ Lưu thành phiên bản mới ở đầu hàng nút cuối khối; kiểu nút hành động chính.
Chức năng và logic: Sinh phiên bản mới chứ không ghi đè phiên bản cũ; lịch sử gửi trong quá khứ không bị đổi. Cấu hình mới chỉ áp cho lần gửi sau.","on_click","Sinh một phiên bản cấu hình mới và đặt nó thành phiên bản đang áp dụng; ở lại cùng màn rồi nạp lại bảng phiên bản.",,,"CHƯA TỒN TẠI: thiết kế đòi một bảng phiên bản cấu hình thông báo; khuôn phiên bản hoá đã có sẵn ở nhóm biểu suất và dùng lại được; nhưng bảng cho thông báo thì chưa có.","Phiên bản mới có ngày hiệu lực trong tương lai được không; hay áp dụng ngay khi lưu?
Có cần cơ chế tách người lập và người phê duyệt cho cấu hình thông báo không?
Hai quản trị lưu cùng lúc thì bên nào thắng và bên kia nhận thông báo gì?"
"3.12","img-018","Nút Gửi thử","テスト送信","Send test button","button","nút phụ cuối khối","text_only",,,,,,,,"Mục đích và ngữ cảnh: Cho quản trị kiểm cấu hình có tới được người nhận thật hay không; trước khi tin vào nó.
Thành phần hiển thị: Nút chữ Gửi thử cạnh nút lưu; kiểu nút phụ.
Chức năng và logic: Không sinh phiên bản mới và không đổi cấu hình đang áp dụng. Cần khai rõ lượt gửi thử có vào lịch sử gửi hay không.","on_click","Gửi một thông báo thử theo cấu hình đang nhập; kết quả hiện ngay trong màn.",,,"CHƯA TỒN TẠI: lịch sử gửi phụ thuộc bảng log gửi của SC-28; hiện chưa có.","Gửi thử có ghi vào lịch sử gửi hay là một đường riêng không lưu vết?
Gửi thử gửi cho toàn bộ người nhận đã cấu hình hay chỉ cho chính quản trị đang bấm?
Gửi thử có bị chặn khi kênh email chưa khả dụng không?"
"3.13","img-019","Nút Xem lịch sử cấu hình","設定履歴を見る","View config history button","button","nút phụ cuối khối","text_only",,,,,,,,"Mục đích và ngữ cảnh: Đường đi từ form sang chuỗi phiên bản; để quản trị thấy cấu hình đã đổi qua những giá trị nào.
Thành phần hiển thị: Nút chữ Xem lịch sử cấu hình ở cuối hàng nút; kiểu nút phụ.
Chức năng và logic: Chỉ đọc; không có nút sửa hay xoá ở bảng phiên bản.","on_click","Mở bảng phiên bản cấu hình của loại event đang xem.",,,"CHƯA TỒN TẠI: thiết kế đòi một bảng phiên bản cấu hình thông báo; khuôn phiên bản hoá đã có sẵn ở nhóm biểu suất và dùng lại được; nhưng bảng cho thông báo thì chưa có.","Lịch sử cấu hình có giới hạn số phiên bản hiển thị không?
Có cần đường quay lại một phiên bản cũ không; hay chỉ tạo phiên bản mới với giá trị cũ?"
"4","img-020","Khối cấu hình áp cho tương lai và lịch sử gửi bất biến",,"Future-config and immutable-history block","others","khối hai bảng đặt cạnh nhau kèm ghi chú",,,,,,,,,"Mục đích và ngữ cảnh: Vẽ rõ đường phân tách mà điều kiện nghiệm thu của FR-NOTIFY-03 đòi: cấu hình đổi được; lịch sử gửi thì không.
Thành phần hiển thị: Tiêu đề khối dẫn điều kiện nghiệm thu; hai bảng đặt cạnh nhau là bảng phiên bản cấu hình bên trái và bảng lịch sử gửi bên phải; mỗi bảng có ghi chú riêng; một đoạn ghi chú chung cuối khối.
Chức năng và logic: Đây là chỗ nghiệm thu đọc thẳng: đổi cấu hình rồi mở lại lịch sử gửi cũ thì phải thấy đúng cấu hình lúc gửi.",,,,,,
"4.1","img-021","Bảng phiên bản cấu hình","設定バージョン一覧","Config version table","table","bảng sáu cột",,,,,,,,,"Mục đích và ngữ cảnh: Cho thấy cấu hình là một chuỗi phiên bản; mỗi phiên bản có ngày hiệu lực và lý do riêng.
Thành phần hiển thị: Sáu cột: version · hiệu lực từ · người nhận · ngưỡng · thời điểm gửi · lý do; hai hàng dữ liệu mẫu trong đó hàng đầu mang thẻ đang áp dụng.
Chức năng và logic: Sắp xếp theo version giảm dần. Sửa cấu hình là sinh phiên bản mới nên bảng chỉ tăng; không có nút sửa hay xoá.",,,,,"CHƯA TỒN TẠI: thiết kế đòi một bảng phiên bản cấu hình thông báo; khuôn phiên bản hoá đã có sẵn ở nhóm biểu suất và dùng lại được; nhưng bảng cho thông báo thì chưa có.","Bảng hiển thị bao nhiêu phiên bản gần nhất; hay toàn bộ?
Một phiên bản có ngày hiệu lực tương lai thì hiện nhãn gì để phân biệt với phiên bản đang áp dụng?"
"4.1.1","img-022","Hàng tiêu đề bảng phiên bản cấu hình",,"Config version header row","label","hàng tiêu đề bảng",,,,,,,,,"Mục đích và ngữ cảnh: Đặt tên sáu cột của bảng phiên bản cấu hình.
Thành phần hiển thị: Một hàng nền xám nhạt với sáu nhãn: Version · Hiệu lực từ · Người nhận · Ngưỡng · Thời điểm gửi · Lý do.
Chức năng và logic: Tĩnh.",,,,,,
"4.1.2","img-023","Hàng phiên bản đang áp dụng — đại diện",,"Active config version row (representative)","others","hàng dữ liệu bảng",,,,"YYYY-MM-DD",,,,,"Mục đích và ngữ cảnh: Một hàng là một phiên bản cấu hình; hai hàng mẫu có cùng cấu trúc nên gộp thành một đại diện.
Thành phần hiển thị: Sáu ô: số version kèm thẻ đang áp dụng · ngày hiệu lực dạng YYYY-MM-DD · người nhận theo vai trò hoặc theo người · ngưỡng kèm đơn vị · thời điểm gửi dạng hh:mm · lý do thay đổi.
Chức năng và logic: Chỉ đọc. Đúng một phiên bản mang thẻ đang áp dụng ở mỗi thời điểm; các hàng còn lại là phiên bản đã bị thay.",,,,,"CHƯA TỒN TẠI: thiết kế đòi một bảng phiên bản cấu hình thông báo; khuôn phiên bản hoá đã có sẵn ở nhóm biểu suất và dùng lại được; nhưng bảng cho thông báo thì chưa có.","Chỉ một phiên bản được mang thẻ đang áp dụng; nếu có phiên bản hiệu lực tương lai thì thẻ đó thuộc phiên bản nào?
Ô người nhận hiện đầy đủ danh sách hay chỉ hiện số lượng khi danh sách dài?"
"4.2","img-024","Ghi chú sinh phiên bản mới",,"New-version note","label","đoạn nhắc dưới bảng",,,,,,,,,"Mục đích và ngữ cảnh: Chốt cách thi hành của bảng phiên bản; và chỉ ra khuôn đã có sẵn để dùng lại.
Thành phần hiển thị: Một đoạn chữ nhỏ: sửa cấu hình là sinh phiên bản mới chứ không ghi đè phiên bản cũ; cùng khuôn phiên bản biểu suất đã dựng cho hai màn quản lý biểu suất.
Chức năng và logic: Tĩnh; là ràng buộc thi hành; không phải gợi ý.",,,,,,
"4.3","img-025","Bảng lịch sử gửi bất biến","送信履歴（不変）","Immutable delivery history table","table","bảng năm cột chỉ đọc",,,,,,,,,"Mục đích và ngữ cảnh: Bằng chứng cho điều kiện nghiệm thu của FR-NOTIFY-03: lịch sử gửi không đổi khi cấu hình đổi.
Thành phần hiển thị: Năm cột: thời điểm gửi · kênh · người nhận lúc đó · kết quả · version đã dùng; hai hàng dữ liệu mẫu cho hai kênh; cùng trỏ về một version cũ.
Chức năng và logic: Chỉ đọc; không có nút sửa hay xoá ở bất kỳ đâu. Cột version đã dùng là chỗ nối dòng lịch sử về đúng cấu hình lúc gửi.",,,,,"CHƯA TỒN TẠI: lịch sử gửi phụ thuộc bảng log gửi của SC-28; hiện chưa có. Cột version đã dùng nối về bảng phiên bản cấu hình; cũng chưa có.","Lịch sử gửi giữ trong bao lâu; yêu cầu khách đòi đổi cấu hình không làm mất lịch sử nhưng không cho thời hạn?
Bảng này lọc theo loại event đang xem hay hiện toàn bộ?"
"4.3.1","img-026","Hàng tiêu đề bảng lịch sử gửi",,"Delivery history header row","label","hàng tiêu đề bảng",,,,,,,,,"Mục đích và ngữ cảnh: Đặt tên năm cột của bảng lịch sử gửi.
Thành phần hiển thị: Một hàng nền xám nhạt với năm nhãn: Thời điểm gửi · Kênh · Người nhận lúc đó · Kết quả · Version đã dùng.
Chức năng và logic: Tĩnh.",,,,,,
"4.3.2","img-027","Hàng lịch sử gửi — đại diện",,"Delivery history row (representative)","others","hàng dữ liệu bảng",,,,"YYYY-MM-DD hh:mm",,,,,"Mục đích và ngữ cảnh: Một hàng là một lượt gửi đã xảy ra; hai hàng mẫu có cùng cấu trúc nên gộp thành một đại diện.
Thành phần hiển thị: Năm ô: thời điểm gửi dạng YYYY-MM-DD hh:mm · kênh email hoặc in_app · người nhận theo phiên bản đã dùng · thẻ kết quả thành công hoặc thất bại kèm số lần thử · số version đã dùng.
Chức năng và logic: Ô người nhận giữ nguyên giá trị của phiên bản đã dùng; kể cả sau khi phiên bản mới thay phiên bản đó.",,,,,"CHƯA TỒN TẠI: lịch sử gửi phụ thuộc bảng log gửi của SC-28; hiện chưa có.","Kết quả thất bại hiện kèm số lần thử trên trần ba lần; định dạng đó có cần thêm trạng thái cuối cùng không?
Một lượt gửi cho nhiều người nhận thì bảng liệt từng người hay gộp một hàng?"
"4.4","img-028","Ghi chú lịch sử giữ nguyên giá trị của phiên bản đã dùng",,"History immutability note","label","đoạn nhắc dưới bảng",,,,,,,,,"Mục đích và ngữ cảnh: Chốt bất biến của bảng lịch sử gửi; là điều mà điều kiện nghiệm thu đọc trực tiếp.
Thành phần hiển thị: Một đoạn chữ nhỏ: dòng lịch sử giữ nguyên người nhận và ngưỡng của phiên bản đã dùng kể cả sau khi phiên bản mới thay phiên bản cũ; chỉ đọc và không có nút sửa hay xoá ở bất kỳ đâu.
Chức năng và logic: Tĩnh; là ràng buộc bất biến; không phải mô tả giao diện.",,,,,,
"4.5","img-029","Ghi chú nghiệm thu và hai đường thi hành",,"Acceptance and implementation note","label","đoạn nhắc cuối khối",,,,,,,,,"Mục đích và ngữ cảnh: Nói rõ cách nghiệm thu đọc điều kiện; và khoanh phần thuộc quyết định kiến trúc chứ không thuộc màn.
Thành phần hiển thị: Một đoạn chữ nhỏ: nghiệm thu FR-NOTIFY-03 đọc thẳng là đổi cấu hình rồi mở lại lịch sử gửi cũ phải thấy đúng cấu hình lúc gửi; hai đường thi hành đều đạt là trỏ về mã phiên bản hoặc chụp cấu hình vào chính dòng log theo cùng khuôn bản chụp dòng của batch kế toán; chốt ở quyết định kiến trúc; cái không đạt là sửa tại chỗ một dòng cấu hình duy nhất.
Chức năng và logic: Tĩnh. Câu quan trọng nhất là câu cuối: một dòng cấu hình sửa tại chỗ thì không bao giờ thoả điều kiện nghiệm thu.",,,,,,
