No,itemId,itemName,nameJP,nameTrans,itemType,itemSubtype,buttonType,dataType,required,format,minLength,maxLength,defaultValue,validationNote,description,userAction,transitionNote,databaseTable,databaseColumn,databaseNote,qa
"3.3","img-011","Ô chọn Người tham gia","参加者","Participant select","dropdown","ô chọn lọc",,"string","false",,,,"Tất cả người tham gia",,"Mục đích và ngữ cảnh: Thu hẹp báo cáo về một người tham gia; là bộ lọc bắt buộc của RPT-03; RPT-07 và RPT-10.
Thành phần hiển thị: Nhãn Người tham gia; ô chọn mang giá trị mặc định Tất cả người tham gia; dòng gợi ý liệt kê ba mã dùng field này và nhắc nhãn chỉ hiện tên hiển thị chứ không hiện thư điện tử.
Chức năng và logic: Không bắt buộc; bỏ trống là xem toàn bộ. Nhãn tuyệt đối không được rơi về thư điện tử nội bộ vì màn này là đường ra dữ liệu.",,"Không điều hướng; nạp lại chính màn với người tham gia đã chọn.","participant","id","Lọc theo người tham gia; nhãn lấy tên hiển thị. Prototype có bảng participant thật; nhưng nguồn nhãn của ô chọn chủ thể thực hiện lại rơi về thư điện tử nội bộ khi tên rỗng.",
"3.4","img-012","Ô chọn Bộ lọc riêng của mã","レポート固有の絞り込み","Report-specific filter select","dropdown","ô chọn lọc theo mã",,"string","false",,,,"Tất cả",,"Mục đích và ngữ cảnh: Một khe lọc dùng chung; nghĩa của nó do mã báo cáo đang xem quyết định.
Thành phần hiển thị: Nhãn Bộ lọc riêng của mã; ô chọn mang giá trị mặc định Tất cả; dòng gợi ý liệt kê bảy nghĩa theo bảy mã: lô hàng và trạng thái giao dịch của RPT-02; trạng thái hiệu lực của RPT-03; loại ngoại lệ của RPT-04; chủ thể thực hiện điều chỉnh của RPT-08; trạng thái tranh chấp của RPT-09; loại giao dịch của RPT-11; phiên bản rule và ngày hiệu lực của RPT-12.
Chức năng và logic: Không bắt buộc; bỏ trống là xem toàn bộ. Một mã có thể khai nhiều khe lọc riêng như RPT-02 khai cả lô hàng và trạng thái giao dịch.",,"Không điều hướng; nạp lại chính màn với giá trị đã chọn.",,,"Mỗi mã báo cáo ánh xạ field này sang một thực thể khác nhau: lô hàng và trạng thái giao dịch; trạng thái hiệu lực; loại ngoại lệ giao hàng; chủ thể thực hiện điều chỉnh; trạng thái tranh chấp; loại giao dịch; phiên bản rule. Vì một field phục vụ bảy nghĩa nên phần mapping cột để trống.","- Với mã khai hai bộ lọc riêng như RPT-02 thì màn hiện hai ô; hay một ô ghép?
- Danh sách lựa chọn của từng nghĩa lấy từ dữ liệu thật; hay từ một danh mục tĩnh?"
"3.5","img-013","Ô nhập Batch code","バッチコード","Batch code input","text_form","ô nhập theo mã",,"string","false","mã batch do hệ thống sinh; nhập đúng mã đã có trong cơ sở dữ liệu",,"40",,"Điều kiện: batch code phải khớp một batch đã tồn tại và thuộc đúng ngày nghiệp vụ đang lọc.
Lỗi: từ chối vì không tìm thấy batch; không trả về dữ liệu của batch khác.
Điều kiện: muốn xuất CSV của RPT-06 thì batch code là bắt buộc.
Lỗi: từ chối xuất và nói rõ đang ở chế độ xem trước.","Mục đích và ngữ cảnh: Chuyển RPT-06 giữa hai chế độ: xem trước số liệu hiện tại và xem đúng ảnh chụp của một batch đã gửi kế toán.
Thành phần hiển thị: Nhãn Batch code; ô nhập mang giá trị mẫu BATCH-0001; dòng gợi ý nói chỉ RPT-06 dùng field này và không có batch code thì là chế độ xem trước; không xuất được CSV.
Chức năng và logic: Chỉ hiện với RPT-06. Không có giá trị thì màn ở chế độ xem trước và nút xuất vô hiệu; có giá trị thì dòng lấy từ ảnh chụp bất biến của batch và xuất CSV hoạt động.",,"Không điều hướng; nạp lại chính màn ở chế độ xem batch.","accounting_export_batch","batch_code","Mã batch xuất kế toán; duy nhất. Prototype có bảng và cột này; tên file CSV dựng từ mã đã xác nhận trong cơ sở dữ liệu chứ không lấy từ tham số đường dẫn.","- Batch code là ô nhập tay; hay nên là ô chọn từ danh sách batch của ngày đang lọc để tránh nhập sai?"
"3.6","img-014","Nút Lọc","絞り込みボタン","Filter button","button","nút phụ trong hàng lọc","text_only",,,,,,,,"Mục đích và ngữ cảnh: Áp dụng bộ lọc đã chọn cho bảng kết quả.
Thành phần hiển thị: Một nút chữ đặt dưới hai hàng field lọc.
Chức năng và logic: Gửi biểu mẫu bằng phương thức GET; không ghi dữ liệu. Bộ lọc thiếu hoặc sai thì báo lỗi tại field và không chạy truy vấn.","on_click","Nạp lại chính màn với bộ lọc đã chọn; không sang màn khác.",,,,
"3.7","img-015","Nút Xoá điều kiện","条件クリアボタン","Clear filters button","button","nút phụ trong hàng lọc","text_only",,,,,,,,"Mục đích và ngữ cảnh: Đưa biểu mẫu lọc về trạng thái ban đầu mà không phải xoá từng field.
Thành phần hiển thị: Một nút chữ đặt cạnh nút Lọc.
Chức năng và logic: Không ghi dữ liệu. Với các mã có field bắt buộc thì sau khi xoá; màn phải nói rõ đang thiếu điều kiện thay vì tự nạp một giá trị mặc định.","on_click","Nạp lại chính màn với bộ lọc rỗng; giữ nguyên mã báo cáo đang xem.",,,,"- Xoá điều kiện có xoá luôn các field bắt buộc như ngày nghiệp vụ; hay đưa chúng về giá trị mặc định?"
"4","img-016","Khối bảng kết quả và xuất CSV","結果テーブル・CSV出力ブロック","Result table and CSV export block","others","khối danh sách và xuất dữ liệu",,,,,,,,,"Mục đích và ngữ cảnh: Khung bảng và cơ chế phân trang dùng chung cho cả 12 mã; kèm đường xuất CSV toàn tập đã lọc.
Thành phần hiển thị: Tiêu đề khối; bảng kết quả với tập cột thay đổi theo mã; khối phân trang; nút Xuất CSV và một ghi chú ba đoạn ở dưới.
Chức năng và logic: Chỉ đọc dữ liệu; nhưng xuất CSV là một lần công bố dữ liệu đối chiếu nên phải để lại dấu vết kiểm toán.",,,,,,
"4.1","img-017","Bảng kết quả báo cáo","レポート結果テーブル","Report result table","table","bảng danh sách",,,,,,,,,"Mục đích và ngữ cảnh: Hiển thị dữ liệu của mã báo cáo đang xem; mọi mã đi qua cùng một khung bảng.
Thành phần hiển thị: Bảng có tiêu đề cột dạng Cột 1 đến Cột N để nói rõ tập cột là biến theo mã; ba dòng mẫu với ngày nghiệp vụ; mã giao dịch; tên người tham gia và một số tiền.
Chức năng và logic: Tập cột do mã báo cáo quy định; khung bảng và cơ chế phân trang là dùng chung. Không mã nào mang cột đường dẫn bằng chứng và không mã nào mang thư điện tử nội bộ.",,,,,"Tập cột và nguồn dữ liệu do từng mã báo cáo quy định nên không có một thực thể duy nhất cho bảng này. Prototype dùng một khung bảng chung; tập cột khai theo từng mã.","- Bảng có cần sắp xếp theo cột không; hay thứ tự do từng mã báo cáo định sẵn?
- Với mã có rất nhiều cột thì bảng cuộn ngang; hay cho người dùng chọn cột hiển thị?"
"4.2","img-018","Khối phân trang","ページネーション","Pagination block","pagination","khối phân trang",,,,,,,,,"Mục đích và ngữ cảnh: Đi lại giữa các trang kết quả của mã báo cáo đang xem.
Thành phần hiển thị: Ba thành phần cạnh nhau: nút Trang trước; thẻ chỉ số trang và nút Trang sau.
Chức năng và logic: Phân trang chỉ áp cho bảng trên màn. Xuất CSV lấy toàn bộ tập đã lọc nên không bị giới hạn theo trang.",,,,,,"- Số dòng mỗi trang là cố định; hay cho người dùng chọn?"
"4.2.1","img-019","Nút Trang trước","前ページボタン","Previous page button","button","nút điều hướng trang","text_only",,,,,,,,"Mục đích và ngữ cảnh: Về trang kết quả liền trước.
Thành phần hiển thị: Một nút chữ mang dấu mũi nhọn hướng trái và chữ Trang trước.
Chức năng và logic: Vô hiệu khi đang ở trang đầu. Giữ nguyên toàn bộ bộ lọc khi đổi trang.","on_click","Nạp lại chính màn ở trang liền trước; giữ nguyên mã báo cáo và bộ lọc.",,,,
"4.2.2","img-020","Thẻ chỉ số trang","ページ番号表示","Page indicator","label","thẻ chỉ số",,"integer",,"Trang <trang hiện tại> / <tổng số trang>",,,,,"Mục đích và ngữ cảnh: Cho biết đang ở trang nào trong tổng bao nhiêu trang của tập đã lọc.
Thành phần hiển thị: Một thẻ chữ nhỏ giữa hai nút điều hướng; giá trị mẫu Trang 1 / 3.
Chức năng và logic: Chỉ đọc. Tổng số trang tính từ tổng số dòng khớp bộ lọc; đổi bộ lọc là tính lại.",,,,,,
"4.2.3","img-021","Nút Trang sau","次ページボタン","Next page button","button","nút điều hướng trang","text_only",,,,,,,,"Mục đích và ngữ cảnh: Sang trang kết quả liền sau.
Thành phần hiển thị: Một nút chữ mang chữ Trang sau và dấu mũi nhọn hướng phải.
Chức năng và logic: Vô hiệu khi đang ở trang cuối. Giữ nguyên toàn bộ bộ lọc khi đổi trang.","on_click","Nạp lại chính màn ở trang liền sau; giữ nguyên mã báo cáo và bộ lọc.",,,,
"4.3","img-022","Nút Xuất CSV","CSV出力ボタン","Export CSV button","button","nút chính xuất dữ liệu","text_only",,,,,,,"Điều kiện: mã báo cáo phải nằm trong danh mục 12 mã.
Lỗi: từ chối vì không có mã báo cáo đó.
Điều kiện: riêng RPT-06 phải có batch code khớp một batch đã tồn tại của đúng ngày nghiệp vụ đang lọc.
Lỗi: từ chối và nói rõ thiếu batch code hoặc không tìm thấy batch.","Mục đích và ngữ cảnh: Lấy toàn bộ tập đã lọc ra file CSV để dùng ngoài hệ thống; kể cả bàn giao cho bộ phận kế toán.
Thành phần hiển thị: Một nút chữ nhấn mạnh đặt sau khối phân trang.
Chức năng và logic: Xuất toàn bộ tập đã lọc; không giới hạn theo trang. Mỗi lần xuất là một lần công bố dữ liệu đối chiếu nên phải để lại dấu vết: ai tải; mã báo cáo nào; bộ lọc nào; thời điểm nào.","on_click","Tải một file CSV về máy người dùng; không rời màn.",,,"Xuất CSV không ghi dữ liệu nghiệp vụ; nhưng thiết kế đòi ghi một dòng dấu vết kiểm toán cho mỗi lần xuất. Prototype chưa có dòng nào cho đường xuất nên phần mapping để trống.","- Với tập rất lớn thì xuất đồng bộ ngay; hay đưa vào hàng đợi rồi thông báo khi file sẵn sàng?
- Dấu vết kiểm toán của lần xuất có ghi cả số dòng đã xuất không?"
"4.4","img-023","Ghi chú tập cột; xuất toàn tập và dấu vết kiểm toán","出力仕様の注記","Export rule note","label","ghi chú khối",,,,,,,,,"Mục đích và ngữ cảnh: Bốn ràng buộc của khung xuất dữ liệu; viết ngay dưới nút để không bị bỏ lúc dựng.
Thành phần hiển thị: Một đoạn ghi chú bốn ý: tập cột do từng mã quy định nhưng dùng chung khung bảng và phân trang; xuất CSV lấy toàn bộ tập đã lọc; RPT-08 không mang cột đường dẫn bằng chứng và không mang thư điện tử vì bằng chứng điều chỉnh chỉ xem trong SC-20; mọi lần xuất phải để lại dấu vết kiểm toán.
Chức năng và logic: Thuần hiển thị. Ý thứ ba và thứ tư là hai ràng buộc bảo mật và truy vết; không phải chi tiết trình bày.",,,,,,
"5","img-024","Khối bàn giao kế toán của RPT-06","会計連携ブロック","Accounting handover block","others","khối thao tác riêng theo mã",,,,,,,,,"Mục đích và ngữ cảnh: Phần riêng của RPT-06: tạo batch bàn giao dữ liệu đối chiếu cho hệ kế toán theo IF-ACC-01.
Thành phần hiển thị: Tiêu đề khối; một đoạn mô tả sáu trường tối thiểu và hai chế độ xem; nút Tạo batch xuất kế toán kèm nhãn giới hạn vai trò; đường sang SC-27 và một ghi chú về tính append-only của batch.
Chức năng và logic: Chỉ hiện với RPT-06. Dữ liệu bàn giao là bảng đối chiếu ngày sau khi đã lock; chưa lock thì không tạo được batch.",,,,,,"- Trạng thái dòng theo RFP có ba giá trị chờ; đã xác nhận và đã điều chỉnh — điều kiện sinh ra từng giá trị là gì?
- Hệ kế toán bên nhận cộng dồn theo batch code; hay thay thế batch cũ bằng batch mới của cùng ngày?"
"5.1","img-025","Nút Tạo batch xuất kế toán","会計エクスポートバッチ作成ボタン","Create accounting export batch button","button","nút chính có ghi dữ liệu","text_only",,,,,,,"Điều kiện: ngày nghiệp vụ phải đã được lock.
Lỗi: từ chối kèm câu ""Ngày nghiệp vụ chưa lock; không thể tạo batch.""
Điều kiện: ngày nghiệp vụ phải đúng dạng và là ngày lịch thật.
Lỗi: từ chối kèm câu ""Ngày nghiệp vụ không hợp lệ.""
Điều kiện: không có yêu cầu tạo batch khác cho cùng ngày đang chạy.
Lỗi: từ chối kèm câu ""Có nhiều yêu cầu tạo batch cùng lúc; hãy thử lại.""","Mục đích và ngữ cảnh: Chốt một lần bàn giao dữ liệu đối chiếu sang hệ kế toán; mỗi lần là một batch có mã riêng.
Thành phần hiển thị: Một nút chữ nhấn mạnh trong khối RPT-06.
Chức năng và logic: Chỉ bộ phận quyết toán thấy và gọi được; sáu vai trò còn lại không thấy nút và gọi trực tiếp cũng bị chặn. Ngày đã lock là tiền đề; chưa lock thì từ chối.","on_click","Ở lại màn; batch mới xuất hiện trong danh sách batch của ngày và chuyển được sang chế độ xem batch.","accounting_export_batch",,"Ghi một batch mới kèm ảnh chụp bất biến của các dòng đã gửi và đóng dấu thuế suất cùng cơ sở thuế lên batch. Prototype có bảng này thật; bảng chỉ nhận thêm dòng và không có đường sửa hay xoá.",
"5.2","img-026","Nhãn giới hạn vai trò của thao tác tạo batch","ロール制限ラベル","Role restriction label","label","chú thích giới hạn vai trò",,,,,,,,,"Mục đích và ngữ cảnh: Nói rõ chặn là ở hành động chứ không ở việc vào trang; đây là điểm dễ dựng sai nhất của màn.
Thành phần hiển thị: Một thẻ chữ mờ đặt cạnh nút Tạo batch; nội dung Chỉ ROLE-SETTLEMENT.
Chức năng và logic: Cả 7 vai trò vào màn; xem; lọc; phân trang và xuất CSV được. Chỉ riêng thao tác tạo batch bị chặn theo vai trò.",,,,,,
"5.3","img-027","Ghi chú batch append-only và đóng dấu thuế","バッチ不変性の注記","Batch immutability note","label","ghi chú khối",,,,,,,,,"Mục đích và ngữ cảnh: Hai ràng buộc giữ cho dữ liệu đã bàn giao vẫn tự giải thích được về sau.
Thành phần hiển thị: Một đoạn ghi chú dưới hàng nút: batch là append-only và chỉ được thay bằng batch mới của cùng ngày; thuế suất cùng cơ sở thuế được đóng dấu lên từng batch.
Chức năng và logic: Thuần hiển thị. Đóng dấu thuế lên batch là điều kiện để batch cũ còn đọc được sau khi quy tắc thuế đổi.",,,,,,
"6","img-028","Khối liệt kê trạng thái màn","画面状態一覧ブロック","Screen state list block","others","khối tài liệu trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Liệt kê đủ tám trạng thái màn phải xử lý để không bỏ sót đường rẽ nào lúc dựng.
Thành phần hiển thị: Tiêu đề khối và tám thẻ trạng thái xếp thành hai hàng bốn cột; mỗi thẻ có tiêu đề và một đoạn mô tả hành vi.
Chức năng và logic: Thuần hiển thị tài liệu. Hai thẻ cuối khai hai chỗ dễ đọc sai: chặn quyền là ở hành động chứ không ở vào trang; và lock là tiền đề chứ không phải rào chặn.",,,,,,
"6.1","img-029","Thẻ trạng thái Rỗng","空状態カード","Empty state card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Mô tả màn khi bộ lọc hợp lệ nhưng không có dòng nào khớp.
Thành phần hiển thị: Thẻ tiêu đề Rỗng kèm câu hiển thị Không có dữ liệu khớp với bộ lọc đã chọn và ghi chú vẫn xuất CSV được; file chỉ có dòng header.
Chức năng và logic: Thuần hiển thị tài liệu. Xuất một file chỉ có header là hợp lệ và có nghĩa: chứng minh đã kiểm và không có dữ liệu.",,,,,,
"6.2","img-030","Thẻ trạng thái Bộ lọc thiếu hoặc sai","絞り込み条件不正カード","Invalid filter card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Khai hành vi bắt buộc khi bộ lọc không dùng được; đây là ràng buộc an toàn số liệu.
Thành phần hiển thị: Thẻ tiêu đề Bộ lọc thiếu hoặc sai kèm mô tả báo lỗi tại field và không âm thầm thay bằng giá trị mặc định vì đọc lệch ngày là sai số liệu đối chiếu.
Chức năng và logic: Thuần hiển thị tài liệu. Thay giá trị im lặng là chỗ người đọc dễ tưởng đang xem ngày mình chọn.",,,,,,
"6.3","img-031","Thẻ trạng thái RPT-06 xem trước và xem batch","RPT-06 プレビュー・バッチ表示カード","RPT-06 preview and batch card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Phân biệt hai chế độ của RPT-06 để không ai gửi kế toán một bản xem trước.
Thành phần hiển thị: Thẻ tiêu đề RPT-06 xem trước / xem batch kèm hai đoạn: chưa có batch code thì xem được số liệu; nút xuất vô hiệu và chỉ tạo batch được nếu là bộ phận quyết toán; có batch code thì dòng lấy từ ảnh chụp của batch và xuất CSV hoạt động.
Chức năng và logic: Thuần hiển thị tài liệu. Chế độ xem trước là số liệu hiện tại chưa gửi; chế độ xem batch là số liệu đã gửi và bất biến.",,,,,,
"6.4","img-032","Thẻ trạng thái Mã báo cáo không tồn tại","未定義レポートコードカード","Unknown report code card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Khai ranh giới phạm vi của FN-10: danh mục chỉ có 12 mã và không có công cụ tự tạo báo cáo.
Thành phần hiển thị: Thẻ tiêu đề Mã báo cáo không tồn tại kèm mô tả ra trang không tìm thấy vì catalog chỉ có 12 mã và không có đường tự tạo mã mới.
Chức năng và logic: Thuần hiển thị tài liệu. Đây là ranh giới phạm vi được khách khai rõ; không phải giới hạn kỹ thuật tạm thời.",,,,,,
"6.5","img-033","Thẻ trạng thái Đang tải và lỗi tải","読み込み・読み込み失敗カード","Loading and load error card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Mô tả hai trạng thái nạp dữ liệu của màn.
Thành phần hiển thị: Thẻ tiêu đề Đang tải / lỗi tải kèm mô tả khung trang hiện dần và lỗi truy vấn rơi vào khối lỗi kèm nút tải lại.
Chức năng và logic: Thuần hiển thị tài liệu. Lỗi truy vấn phải cho người dùng thử lại; không được để màn trắng.",,,,,,
"6.6","img-034","Thẻ trạng thái Không có quyền","権限なしカード","No permission card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Khai rõ màn này không gác vai trò khi vào; chặn là ở một hành động duy nhất.
Thành phần hiển thị: Thẻ tiêu đề Không có quyền kèm mô tả không áp dụng khi vào màn vì cả 7 vai trò xem; lọc; phân trang và xuất CSV được; chỉ hành động tạo batch bị chặn theo vai trò.
Chức năng và logic: Thuần hiển thị tài liệu. Đây là ngoại lệ so với các màn khác của hệ thống nên phải khai rõ để không bị dựng thành gác vai trò.",,,,,,
"6.7","img-035","Thẻ trạng thái Đang gửi và gửi lỗi","送信中・送信失敗カード","Submitting and submit error card","label","thẻ trạng thái",,,,,,,,,"Mục đích và ngữ cảnh: Mô tả hành vi của thao tác tạo batch trong lúc chạy và khi lỗi.
Thành phần hiển thị: Thẻ tiêu đề Đang gửi / gửi lỗi kèm mô tả nút vô hiệu khi đang gửi và lỗi phải nói rõ lý do: ngày chưa lock; hoặc có yêu cầu tạo batch cùng lúc.
Chức năng và logic: Thuần hiển thị tài liệu. Mỗi nguyên nhân lỗi phải có thông báo riêng để người dùng biết nên chờ; nên lock ngày; hay nên thử lại.",,,,,,
